code,name,past_p_change,past_positive
002569,步森股份,-60.564005439,
002054,德美化工,-57.2907708829,
002178,延华智能,-57.0570467523,
603286,日盈电子,-53.6659354732,
002856,美芝股份,-52.4468902729,
002760,凤形股份,-50.3439500187,
002879,长缆科技,-49.1052953542,
002069,獐子岛,-48.6176923406,
600355,精伦电子,-46.6830236024,
300104,乐视网,-45.7733564259,
000820,神雾节能,-42.727245989,
300157,恒泰艾普,-41.5410742696,
002799,环球印务,-40.6326716879,★
002458,益生股份,-39.8153259503,★
603988,中电电机,-38.9720219439,
300167,迪威迅,-37.5908606959,
603703,盛洋科技,-36.5977526806,★
002923,润都股份,-36.3097734886,
603011,合锻智能,-35.9448745356,
603477,振静股份,-35.7997421525,
300110,华仁药业,-34.9626260587,
600112,*ST天成,-34.913167866,
300612,宣亚国际,-34.7253420628,
603813,原尚股份,-33.803932759,
002715,登云股份,-33.6331892151,★
300064,豫金刚石,-33.581657811,
603912,佳力图,-33.11733306,★
000893,东凌国际,-33.0745684448,
600074,ST保千里,-33.0241500842,
002899,英派斯,-32.7723139911,★
603655,朗博科技,-32.5247259624,
603729,龙韵股份,-32.4520158943,★
000929,兰州黄河,-32.2608615573,
603329,上海雅仕,-32.0719147225,★
600680,*ST上普,-31.5690903695,
002893,华通热力,-31.4541471635,
300156,神雾环保,-31.0687574566,
002915,中欣氟材,-30.8694815182,★
600198,大唐电信,-30.6917986951,
002857,三晖电气,-30.6896015299,
002908,德生科技,-30.6359373484,★
603829,洛凯股份,-30.1045529301,★
300225,金力泰,-30.0676476469,
002188,ST巴士,-30.0644146464,
601086,国芳集团,-30.0456047034,★
603289,泰瑞机器,-29.6063509567,★
603637,镇海股份,-29.4783867022,
603429,集友股份,-29.2754572593,★
300435,中泰股份,-29.0214673662,★
300737,科顺股份,-28.9798387739,
300649,杭州园林,-28.8466575983,★
300152,科融环境,-28.8165741274,
600804,鹏博士,-28.6872884098,
300312,邦讯技术,-28.6035017836,
300712,永福股份,-28.5658937131,★
600818,中路股份,-28.4800627527,
300313,天山生物,-28.3211237678,★
002129,中环股份,-28.2824699591,
002909,集泰股份,-28.1298822888,★
600227,赤天化,-28.1266638956,
300414,中光防雷,-28.0660491754,★
002338,奥普光电,-28.0550640808,★
603848,好太太,-28.0004162637,★
603080,新疆火炬,-27.9479172706,
002596,海南瑞泽,-27.8534009458,
002650,加加食品,-27.769339778,
300023,宝德股份,-27.7290899252,★
000806,银河生物,-27.6957352982,
603916,苏博特,-27.4893429644,★
002016,世荣兆业,-27.4888342611,★
300256,星星科技,-27.2870121755,
603711,香飘飘,-27.155003359,★
603958,哈森股份,-26.9327877275,★
300192,科斯伍德,-26.9234949267,
600855,航天长峰,-26.8932191188,★
300526,中潜股份,-26.8656470732,
002132,恒星科技,-26.8201858254,★
002865,钧达股份,-26.8168728291,★
002694,顾地科技,-26.759001887,
002581,未名医药,-26.747505043,
300517,海波重科,-26.6937333576,★
300487,蓝晓科技,-26.672525482,★
603879,永悦科技,-26.6523057868,★
300708,聚灿光电,-26.615936771,
603110,东方材料,-26.5744533359,★
300267,尔康制药,-26.5544077054,
300321,同大股份,-26.4957006304,
000593,大通燃气,-26.4621983772,
300093,金刚玻璃,-26.4558716105,
002895,川恒股份,-26.4421090381,★
603722,阿科力,-26.2697016387,
300698,万马科技,-26.1700685733,★
603683,晶华新材,-26.1648541141,★
000852,石化机械,-26.1403065067,★
603050,科林电气,-26.0409740275,★
000638,万方发展,-25.9996659174,
300461,田中精机,-25.737256404,
300672,国科微,-25.6867684917,
603499,翔港科技,-25.6489776114,
600379,宝光股份,-25.5979475993,★
603088,宁波精达,-25.5879428711,
002012,凯恩股份,-25.5580276586,
603181,皇马科技,-25.5262550631,★
603078,江化微,-25.4983818464,
300662,科锐国际,-25.3655394827,★
002847,盐津铺子,-25.3588416179,
603157,拉夏贝尔,-25.3149355326,★
300042,朗科科技,-25.2831626024,
002778,高科石化,-25.1550347963,★
600556,ST慧球,-24.9271422829,
600456,宝钛股份,-24.8204841556,★
000416,民生控股,-24.5852312554,★
002504,*ST弘高,-24.566367051,★
600830,香溢融通,-24.5171465707,★
600113,浙江东日,-24.5005505599,★
000971,高升控股,-24.4542432343,★
000503,海虹控股,-24.4525507144,
002780,三夫户外,-24.3744571888,★
603196,日播时尚,-24.3669953439,★
300534,陇神戎发,-24.3438560829,★
300469,信息发展,-24.3225863431,
300609,汇纳科技,-24.3137098557,★
600992,贵绳股份,-24.2995850262,★
600208,新湖中宝,-24.2299581298,★
002846,英联股份,-24.2227531018,
601002,晋亿实业,-24.1539126434,★
603386,广东骏亚,-24.1473783308,★
002141,贤丰控股,-24.1196340083,★
603026,石大胜华,-24.0856350177,★
603676,卫信康,-24.0815230844,
002762,金发拉比,-24.0758254063,★
300334,津膜科技,-24.0402829498,★
300237,美晨生态,-23.9296412975,
603817,海峡环保,-23.9262275528,★
002500,山西证券,-23.9249583838,
000633,合金投资,-23.8397256107,
603677,奇精机械,-23.7730306986,★
600696,ST匹凸,-23.6739108401,
600151,航天机电,-23.5276135091,★
002329,皇氏集团,-23.4952460346,★
002910,庄园牧场,-23.477497278,★
000935,四川双马,-23.464450303,★
002573,清新环境,-23.4517417076,
002544,杰赛科技,-23.3929471742,★
002787,华源控股,-23.3671863131,★
600621,华鑫股份,-23.2632271644,
300711,广哈通信,-23.2584957374,★
000422,湖北宜化,-23.1910122763,★
300056,三维丝,-23.1244841618,★
002724,海洋王,-23.0516408329,★
600721,百花村,-22.9577925934,
000925,众合科技,-22.9421257386,
002579,中京电子,-22.9194025662,
603283,赛腾股份,-22.9189364708,★
002492,恒基达鑫,-22.9166400843,
300589,江龙船艇,-22.8921317822,★
002853,皮阿诺,-22.8426740746,★
600883,博闻科技,-22.729077177,★
603725,天安新材,-22.7190765707,★
002805,丰元股份,-22.7021785178,★
002886,沃特股份,-22.6872732348,★
603533,掌阅科技,-22.6847686321,★
000707,双环科技,-22.6287596642,★
603178,圣龙股份,-22.621789006,★
600889,南京化纤,-22.5618111843,★
603881,数据港,-22.5359599402,★
002200,云投生态,-22.4923700526,★
603186,华正新材,-22.4254721887,
000537,广宇发展,-22.3559541573,★
002606,大连电瓷,-22.342223664,
300471,厚普股份,-22.3164237962,
002231,奥维通信,-22.3017375104,
603777,来伊份,-22.2565630709,★
002161,远 望 谷,-22.2376992329,
300220,金运激光,-22.2071309546,
600501,航天晨光,-22.2063739726,★
603970,中农立华,-22.1986559746,★
300591,万里马,-22.0490489007,★
603029,天鹅股份,-21.9875855358,★
600099,林海股份,-21.970848172,★
600903,贵州燃气,-21.9269087733,
300697,电工合金,-21.8840997025,★
300380,安硕信息,-21.8584209554,★
603321,梅轮电梯,-21.8467709124,★
603603,博天环境,-21.7890479073,
300680,隆盛科技,-21.7648085018,
002295,精艺股份,-21.758165727,★
300692,中环环保,-21.7522214837,★
603306,华懋科技,-21.7173760769,★
300727,润禾材料,-21.7010657715,★
300624,万兴科技,-21.6809933854,
002633,申科股份,-21.6541515538,★
002213,特 尔 佳,-21.6475563941,
600072,中船科技,-21.6440445282,★
000407,胜利股份,-21.6208259687,★
603055,台华新材,-21.6117172543,★
002479,富春环保,-21.6044333609,★
002752,昇兴股份,-21.5908365569,
300688,创业黑马,-21.5687798794,
002919,名臣健康,-21.5360861937,★
002802,洪汇新材,-21.527054024,
603069,海汽集团,-21.4762557764,★
000823,超声电子,-21.4736823489,
300563,神宇股份,-21.4528770798,★
601718,际华集团,-21.4524299971,★
002634,棒杰股份,-21.4107818645,★
600185,格力地产,-21.4070258106,★
603076,乐惠国际,-21.4010987905,
002776,柏堡龙,-21.3841624234,★
300419,浩丰科技,-21.3829671292,
600135,乐凯胶片,-21.3657079483,★
300452,山河药辅,-21.3577161865,★
300691,联合光电,-21.3474381176,★
300213,佳讯飞鸿,-21.3255046641,
603278,大业股份,-21.2989547799,★
600838,上海九百,-21.260081265,★
300466,赛摩电气,-21.2555879544,★
002576,通达动力,-21.194531617,★
000558,莱茵体育,-21.1232633187,
002795,永和智控,-21.0799154825,★
000702,正虹科技,-21.027346383,★
601828,美凯龙,-21.0148461994,★
600962,国投中鲁,-20.9997883559,★
300456,耐威科技,-20.9944931339,★
603444,吉比特,-20.9412039578,
300684,中石科技,-20.9199551035,★
002771,真视通,-20.9151544333,★
002040,南 京 港,-20.7386200293,★
603226,菲林格尔,-20.6212944831,★
000151,中成股份,-20.5666864323,★
000807,云铝股份,-20.5550038826,★
300635,达安股份,-20.5527349563,★
300730,科创信息,-20.5389997271,
300391,康跃科技,-20.4781963387,★
300402,宝色股份,-20.4626294937,★
300664,鹏鹞环保,-20.4541445161,★
600573,惠泉啤酒,-20.4441800314,★
601878,浙商证券,-20.4415164139,★
300516,久之洋,-20.4243174947,★
002922,伊戈尔,-20.4000676829,★
000732,泰禾集团,-20.3774029468,★
300726,宏达电子,-20.3567023577,
600197,伊力特,-20.3496528577,★
603507,振江股份,-20.2551132493,★
300725,药石科技,-20.2482052162,
002235,安妮股份,-20.2338351666,★
600401,*ST海润,-20.1921444405,
600246,万通地产,-20.183792329,★
000036,华联控股,-20.1728390912,★
603363,傲农生物,-20.1530429031,★
300696,爱乐达,-20.142333175,★
300706,阿石创,-20.1313973776,★
002106,莱宝高科,-20.1023261225,★
002212,南洋股份,-20.1006530276,
300531,优博讯,-20.0876152444,★
600626,申达股份,-20.0540679121,★
600383,金地集团,-20.0366999586,
300678,中科信息,-19.9785995533,
603165,荣晟环保,-19.9353155324,★
000507,珠海港,-19.9206796476,★
300731,科创新源,-19.9063215375,★
300266,兴源环境,-19.9055581033,
603036,如通股份,-19.9014832084,★
300566,激智科技,-19.7743877256,
600119,长江投资,-19.7453433913,★
600291,西水股份,-19.7304018364,★
603689,皖天然气,-19.7279278889,★
603398,邦宝益智,-19.6701978041,
002401,中远海科,-19.6562329876,★
603320,迪贝电气,-19.6510752042,★
603527,众源新材,-19.6478039513,★
603778,乾景园林,-19.6408694046,
002168,深圳惠程,-19.6346393183,
002779,中坚科技,-19.63445719,★
600800,天津磁卡,-19.6337202159,★
002115,三维通信,-19.6141451827,★
002797,第一创业,-19.5900637914,★
603577,汇金通,-19.5899877017,★
603918,金桥信息,-19.5877664864,★
000505,珠江控股,-19.5322573858,★
600343,航天动力,-19.4635060827,★
603856,东宏股份,-19.4607723783,★
300598,诚迈科技,-19.4581346758,★
603828,柯利达,-19.4485915333,★
002631,德尔未来,-19.4334917302,★
000693,*ST华泽,-19.4097299978,
600272,开开实业,-19.4044957818,★
600833,第一医药,-19.3930378671,★
002076,雪 莱 特,-19.369903264,
603776,永安行,-19.3679481524,
002667,鞍重股份,-19.3654631188,
300205,天喻信息,-19.3569384682,★
600776,东方通信,-19.3563101171,★
002288,超华科技,-19.3144528917,
000982,*ST 中绒,-19.306280738,★
002320,海峡股份,-19.2978098271,★
603058,永吉股份,-19.2748396731,
600876,洛阳玻璃,-19.2228549242,★
002157,正邦科技,-19.2228024476,★
000868,安凯客车,-19.2053303118,★
600647,同达创业,-19.168481304,★
002703,浙江世宝,-19.1166225761,★
600466,蓝光发展,-19.0811547891,★
002571,*ST德力,-19.0779565083,
000756,新华制药,-19.0728680103,
603090,宏盛股份,-19.0722533247,★
600555,海航创新,-19.0521796513,★
600895,张江高科,-19.0171924944,★
000517,荣安地产,-18.9770778801,★
300543,朗科智能,-18.9602167131,★
603260,合盛硅业,-18.958426617,★
600105,永鼎股份,-18.9390599267,★
300735,光弘科技,-18.9251230984,
603607,京华激光,-18.9155182072,★
603010,万盛股份,-18.8925538416,★
002911,佛燃股份,-18.8878709565,
300467,迅游科技,-18.8857201263,★
600654,*ST中安,-18.8819434907,★
600325,华发股份,-18.8758300382,★
300611,美力科技,-18.8630802768,★
000023,深天地Ａ,-18.8280627853,★
000159,国际实业,-18.8245029296,★
300160,秀强股份,-18.7666717754,★
300215,电科院,-18.7640650112,★
600173,卧龙地产,-18.7613825025,★
300397,天和防务,-18.7530517228,★
603558,健盛集团,-18.7321683649,
300606,金太阳,-18.7212950423,★
600606,绿地控股,-18.7159013717,★
002708,光洋股份,-18.6915438946,★
600118,中国卫星,-18.6845309898,★
600546,山煤国际,-18.6835916708,
600391,航发科技,-18.6502609873,★
000532,华金资本,-18.632147626,★
002651,利君股份,-18.6311007251,★
600416,湘电股份,-18.6288413588,★
601588,北辰实业,-18.6113231479,★
300713,英可瑞,-18.6094799856,★
002265,西仪股份,-18.6012787456,★
300238,冠昊生物,-18.587000364,
002657,中科金财,-18.5767481365,★
300505,川金诺,-18.5651363984,★
300715,凯伦股份,-18.5467221333,★
600500,中化国际,-18.5331334659,★
000615,京汉股份,-18.5284737811,★
600137,浪莎股份,-18.5016145845,★
600289,ST信通,-18.4835235926,
601116,三江购物,-18.4818160932,★
603528,多伦科技,-18.478254955,★
300480,光力科技,-18.4698073941,
600616,金枫酒业,-18.4581128872,★
600528,中铁工业,-18.4155567688,★
000510,金路集团,-18.4127939353,★
600239,云南城投,-18.411659635,★
000592,平潭发展,-18.408865736,
600241,时代万恒,-18.400066877,
002146,荣盛发展,-18.3904895087,★
000779,三毛派神,-18.383452443,★
300288,朗玛信息,-18.3783080239,★
002469,三维工程,-18.3762467043,★
603222,济民制药,-18.3486509779,
600340,华夏幸福,-18.3446760303,★
600657,信达地产,-18.3441759011,
603758,秦安股份,-18.2574940886,★
000502,绿景控股,-18.2475144098,★
603079,圣达生物,-18.2331696707,
002331,皖通科技,-18.2281099366,★
300374,恒通科技,-18.2234877894,★
600175,美都能源,-18.2090577746,
000659,*ST中富,-18.2069042371,★
600678,四川金顶,-18.2017710322,★
002457,青龙管业,-18.1582020289,★
603519,立霸股份,-18.1544334424,★
000995,皇台酒业,-18.151622882,
002907,华森制药,-18.1362628886,
600381,青海春天,-18.1161674057,★
300562,乐心医疗,-18.1126533341,★
000901,航天科技,-18.1064667674,★
002813,路畅科技,-18.1057190867,★
002366,台海核电,-18.1040591936,
300522,世名科技,-18.0716526541,
300191,潜能恒信,-18.0653737393,★
601108,财通证券,-18.0454013691,
600769,祥龙电业,-18.0354030766,★
601919,中远海控,-18.0285977024,
002875,安奈儿,-18.0161845542,
002901,大博医疗,-18.0078282319,★
000777,中核科技,-18.00327821,★
300248,新开普,-18.00256494,★
300523,辰安科技,-17.9751689884,★
603659,璞泰来,-17.9707738464,
603535,嘉诚国际,-17.9641993808,★
600121,*ST郑煤,-17.9493347406,★
300647,超频三,-17.9480726818,★
603726,朗迪集团,-17.9186957333,★
600247,ST成城,-17.9023099442,★
002514,宝馨科技,-17.895760979,
300278,华昌达,-17.8906374042,
002746,仙坛股份,-17.8796065044,
603159,上海亚虹,-17.876393302,★
002086,东方海洋,-17.8671636766,★
300420,五洋停车,-17.8639406306,★
600765,中航重机,-17.8445491647,★
300719,安达维尔,-17.8378330386,★
300539,横河模具,-17.8318018607,★
603823,百合花,-17.8315380047,★
300600,瑞特股份,-17.8136039173,
000609,绵石投资,-17.8123339831,★
002921,联诚精密,-17.7972890449,★
000045,深纺织Ａ,-17.7852953086,★
603305,旭升股份,-17.7769152053,★
603028,赛福天,-17.760961881,
603557,起步股份,-17.7506441081,
002902,铭普光磁,-17.7465309752,★
002913,奥士康,-17.7366451465,★
300162,雷曼股份,-17.7243510149,
002066,瑞泰科技,-17.716536745,★
002184,海得控制,-17.6955288933,★
600322,天房发展,-17.6759591602,★
002517,恺英网络,-17.6646861433,
300029,天龙光电,-17.658229745,★
002567,唐人神,-17.6560781249,★
002816,和科达,-17.6479424825,★
603022,新通联,-17.6414339925,★
000401,冀东水泥,-17.6316234642,★
600149,*ST坊展,-17.625237832,★
603131,上海沪工,-17.6187559941,★
600749,西藏旅游,-17.611463689,★
002673,西部证券,-17.5896967917,★
000801,四川九洲,-17.5212085529,★
002786,银宝山新,-17.515964459,★
600321,正源股份,-17.5148246944,★
000712,锦龙股份,-17.5114312274,★
000605,渤海股份,-17.4872626072,★
002747,埃斯顿,-17.483422244,★
600864,哈投股份,-17.4783476803,★
600316,洪都航空,-17.476904953,★
603717,天域生态,-17.4280203566,★
002030,达安基因,-17.4138303551,★
000506,中润资源,-17.3817640703,
300721,怡达股份,-17.3735652954,★
002058,威 尔 泰,-17.3528558967,★
300569,天能重工,-17.344324441,★
002092,中泰化学,-17.3320172302,★
300615,欣天科技,-17.3290267183,★
603106,恒银金融,-17.3203091111,★
300549,优德精密,-17.3176241812,★
600468,百利电气,-17.3114525336,★
002858,力盛赛车,-17.309446148,★
002661,克明面业,-17.3011306635,
002437,誉衡药业,-17.2966537447,
600562,国睿科技,-17.2656953905,★
002246,北化股份,-17.2627302719,★
603017,中衡设计,-17.2619260053,★
601500,通用股份,-17.2405633164,★
300733,西菱动力,-17.2185034289,
300665,飞鹿股份,-17.2161626967,★
601099,太平洋,-17.1920224491,★
603839,安正时尚,-17.1794512409,★
000060,中金岭南,-17.161839722,★
600078,澄星股份,-17.1617671081,★
600506,香梨股份,-17.1385265221,
000985,大庆华科,-17.1229329829,★
600459,贵研铂业,-17.1146379162,★
600620,天宸股份,-17.1052187822,★
002113,天润数娱,-17.1042157076,
002209,达 意 隆,-17.0996726064,
002111,威海广泰,-17.095869371,★
603421,鼎信通讯,-17.0868590153,★
300689,澄天伟业,-17.0826721664,★
300619,金银河,-17.0762073199,★
002686,亿利达,-17.0700055924,★
300293,蓝英装备,-17.0611200922,★
603316,诚邦股份,-17.057970993,★
000728,国元证券,-17.0425314459,
000676,智度股份,-17.0285836364,★
600735,新华锦,-17.0158979811,
600692,亚通股份,-17.0111431455,★
000958,东方能源,-17.0084065917,★
300333,兆日科技,-16.9910686353,★
600939,重庆建工,-16.9826787907,
603277,银都股份,-16.9802200952,★
603266,天龙股份,-16.9759068352,★
300631,久吾高科,-16.9702555549,★
002011,盾安环境,-16.969394846,★
600030,中信证券,-16.9542730354,★
300561,汇金科技,-16.9536420636,★
603238,诺邦股份,-16.9495241304,
300421,力星股份,-16.9479088255,★
002687,乔治白,-16.9293319786,★
000851,高鸿股份,-16.9225181447,★
603030,全筑股份,-16.9032620542,★
300603,立昂技术,-16.8764879515,
000016,深康佳Ａ,-16.8759060116,★
600684,珠江实业,-16.8612226992,★
603903,中持股份,-16.8574735125,★
600139,西部资源,-16.8320682092,
300072,三聚环保,-16.8108898939,★
002577,雷柏科技,-16.7969602814,★
002307,北新路桥,-16.790390236,★
002765,蓝黛传动,-16.7796776294,★
000554,泰山石油,-16.7727172795,★
002405,四维图新,-16.7724166693,★
300055,万邦达,-16.7577879313,★
300732,设研院,-16.7575530165,★
002486,嘉麟杰,-16.7336037264,
600120,浙江东方,-16.7275123435,★
300736,百华悦邦,-16.6800063001,
002836,新宏泽,-16.6646007215,★
300085,银之杰,-16.6616712081,★
300643,万通智控,-16.6523896189,★
002743,富煌钢构,-16.6495685628,★
002852,道道全,-16.6247593704,★
600543,莫高股份,-16.6130973163,★
600495,晋西车轴,-16.6130029463,★
002877,智能自控,-16.588160272,★
002845,同兴达,-16.5684504475,★
002323,雅百特,-16.5651659634,★
300542,新晨科技,-16.5613993383,
000061,农 产 品,-16.537662847,
300163,先锋新材,-16.5336976927,
300227,光韵达,-16.5318130922,★
600873,梅花生物,-16.5044238203,
603169,兰石重装,-16.4969026328,★
600328,兰太实业,-16.4907533268,★
603998,方盛制药,-16.4700618954,
002800,天顺股份,-16.4528099911,★
300556,丝路视觉,-16.4369906816,★
002552,宝鼎科技,-16.4210591117,★
603161,科华控股,-16.409031773,
603518,维格娜丝,-16.4020331376,★
300268,佳沃股份,-16.3993970307,★
600781,辅仁药业,-16.3880899777,★
002402,和而泰,-16.3676735534,
002148,北纬科技,-16.3533163119,★
000069,华侨城Ａ,-16.3220097619,★
300588,熙菱信息,-16.2856502835,★
300307,慈星股份,-16.2822459736,
002623,亚玛顿,-16.2791855997,★
603580,艾艾精工,-16.2774391869,★
600655,豫园股份,-16.2677342497,★
300573,兴齐眼药,-16.2661401869,★
002318,久立特材,-16.2549363936,★
000565,渝三峡Ａ,-16.254075533,★
002264,新 华 都,-16.2428669446,★
002291,星期六,-16.2333845706,★
603006,联明股份,-16.2250608219,★
603378,亚士创能,-16.2181658419,★
002430,杭氧股份,-16.2168871844,★
002388,新亚制程,-16.2142743494,
002409,雅克科技,-16.1907964972,★
002792,通宇通讯,-16.1789493437,★
603067,振华股份,-16.1752195078,★
002143,印纪传媒,-16.1689791129,
300059,东方财富,-16.1665789057,
603955,大千生态,-16.1620321424,★
002790,瑞尔特,-16.161804945,★
002683,宏大爆破,-16.1537704337,★
601155,新城控股,-16.1537572816,★
002807,江阴银行,-16.1494438853,★
601168,西部矿业,-16.1480452818,★
300140,中环装备,-16.1371367454,★
300109,新开源,-16.1330355692,
603009,北特科技,-16.1136027044,★
000886,海南高速,-16.1106661265,★
300095,华伍股份,-16.1066747708,★
603002,宏昌电子,-16.1031286394,★
600689,上海三毛,-16.1026982696,★
603336,宏辉果蔬,-16.0904104246,★
000735,罗 牛 山,-16.0736123212,★
300330,华虹计通,-16.041078149,★
300718,长盛轴承,-16.033962825,★
300295,三六五网,-16.0151968873,★
300404,博济医药,-16.015111493,
600547,山东黄金,-16.0130399173,★
002051,中工国际,-15.9885849298,★
002234,民和股份,-15.9804772516,★
000753,漳州发展,-15.9705992958,★
300448,浩云科技,-15.9615876177,★
002018,华信国际,-15.9588594361,★
300399,京天利,-15.9539760856,★
002538,司尔特,-15.9492063976,
002326,永太科技,-15.9491273358,★
300482,万孚生物,-15.9398988082,★
002277,友阿股份,-15.9352974475,★
601968,宝钢包装,-15.9254806849,★
300057,万顺股份,-15.9164832957,★
603311,金海环境,-15.9096576998,★
300722,新余国科,-15.902032325,
600993,马应龙,-15.9003632006,★
000671,阳 光 城,-15.8858900758,★
300610,晨化股份,-15.8363504958,★
600523,贵航股份,-15.8295642951,★
300703,创源文化,-15.8293600282,★
603648,畅联股份,-15.8143551775,★
002116,中国海诚,-15.8116960633,★
002811,亚泰国际,-15.8027756875,★
000973,佛塑科技,-15.7944139184,★
603126,中材节能,-15.7939316185,★
600266,北京城建,-15.7916672263,★
603976,正川股份,-15.7890300123,★
300521,爱司凯,-15.7615188886,★
300290,荣科科技,-15.7604011636,
603721,中广天择,-15.7590474996,★
600155,宝硕股份,-15.7554901906,★
300034,钢研高纳,-15.7433626455,★
300507,苏奥传感,-15.7231693815,★
002533,金杯电工,-15.7196677646,★
000039,中集集团,-15.7191685582,★
300281,金明精机,-15.7149708966,★
001965,招商公路,-15.7130210805,
600353,旭光股份,-15.7083883958,★
603177,德创环保,-15.7081319181,★
300033,同花顺,-15.6951881407,★
600480,凌云股份,-15.6796701384,★
600376,首开股份,-15.6781622474,★
603798,康普顿,-15.6743693645,★
300699,光威复材,-15.6722652003,
000677,恒天海龙,-15.6717431413,★
603991,至正股份,-15.6702402569,★
300153,科泰电源,-15.6680658095,★
603618,杭电股份,-15.6543379848,★
603855,华荣股份,-15.6442835722,★
300046,台基股份,-15.6359635265,
002369,卓翼科技,-15.6272922774,★
000768,中航飞机,-15.6015759355,★
000962,东方钽业,-15.5975992702,★
600756,浪潮软件,-15.5943180938,★
300720,海川智能,-15.5942592052,★
601881,中国银河,-15.5698806685,
002843,泰嘉股份,-15.5673436668,★
000571,新大洲Ａ,-15.5656666928,
300515,三德科技,-15.553094914,
002321,华英农业,-15.5375292508,
600719,大连热电,-15.5304217199,★
601808,中海油服,-15.519112836,★
603038,华立股份,-15.5174110307,★
002670,国盛金控,-15.517269411,★
002424,贵州百灵,-15.5169398532,★
600716,凤凰股份,-15.5152283996,
300723,一品红,-15.5087148165,★
002801,微光股份,-15.5003785157,★
603800,道森股份,-15.4997581344,★
002855,捷荣技术,-15.4764326385,★
002494,华斯股份,-15.462457154,★
601611,中国核建,-15.448867267,★
603699,纽威股份,-15.4415682952,
600275,*ST昌鱼,-15.4406736122,★
603608,天创时尚,-15.4358138908,★
300538,同益股份,-15.4313918921,★
000800,一汽轿车,-15.4213397591,★
002269,美邦服饰,-15.4130034257,★
002280,联络互动,-15.3937657393,
000751,锌业股份,-15.3869090659,★
000610,西安旅游,-15.3824604751,★
603628,清源股份,-15.3784132162,
600571,信雅达,-15.3750561788,★
002637,赞宇科技,-15.3646108116,★
300164,通源石油,-15.356850183,★
002427,ST尤夫,-15.3531780985,
300458,全志科技,-15.3508341135,
002783,凯龙股份,-15.3400200887,
603933,睿能科技,-15.3287552635,★
002293,罗莱生活,-15.3108613898,★
002104,恒宝股份,-15.2948468117,★
000055,方大集团,-15.2913382153,
002105,信隆健康,-15.2896246431,★
300669,沪宁股份,-15.2846121313,★
603335,迪生力,-15.2786130306,★
002122,天马股份,-15.2656175149,
600184,光电股份,-15.258942502,★
300445,康斯特,-15.253428953,★
002758,华通医药,-15.2505570167,★
600662,强生控股,-15.2496986245,★
002782,可立克,-15.2413924242,★
600129,太极集团,-15.2321764494,★
600622,光大嘉宝,-15.2265495343,
603223,恒通股份,-15.2242781222,★
000018,神州长城,-15.2047332223,
603908,牧高笛,-15.2018137069,★
603985,恒润股份,-15.1947162295,★
600598,北大荒,-15.1946757177,
603167,渤海轮渡,-15.1848113939,★
603656,泰禾光电,-15.1820455644,★
603890,春秋电子,-15.1707687228,★
300024,机器人,-15.144580131,★
600435,北方导航,-15.1444354867,★
300092,科新机电,-15.1428163907,★
002077,大港股份,-15.1385110672,★
600747,*ST大控,-15.1349501247,★
300540,深冷股份,-15.1285321888,★
002796,世嘉科技,-15.1278199781,★
000585,东北电气,-15.1227715729,★
300640,德艺文创,-15.1227100024,★
300453,三鑫医疗,-15.1038857944,★
600256,广汇能源,-15.1033670114,★
002284,亚太股份,-15.1020483799,★
601608,中信重工,-15.1015484709,★
601949,中国出版,-15.0852642233,★
600679,上海凤凰,-15.0734473209,★
603183,建研院,-15.0668388537,★
600288,大恒科技,-15.0529947295,★
603536,惠发股份,-15.0354604005,
000062,深圳华强,-15.0352123984,★
300479,神思电子,-15.0180411472,★
000068,华控赛格,-15.0022505239,★
603043,广州酒家,-14.9969940615,★
601969,海南矿业,-14.9952622073,★
601996,丰林集团,-14.9736537805,★
002287,奇正藏药,-14.9676779262,★
600156,华升股份,-14.9667129339,★
603315,福鞍股份,-14.9658234429,★
603331,百达精工,-14.9541329588,★
300317,珈伟股份,-14.9500720295,
000881,中广核技,-14.9487320102,★
300462,华铭智能,-14.9465781518,★
002830,名雕股份,-14.942852208,★
000838,财信发展,-14.9378752811,★
002671,龙泉股份,-14.9376436958,★
600389,江山股份,-14.9289264348,★
002221,东华能源,-14.9201816047,★
603917,合力科技,-14.9106679697,
300304,云意电气,-14.9081419399,★
603538,美诺华,-14.8976728302,
000014,沙河股份,-14.8971642671,★
002864,盘龙药业,-14.8765090928,★
000736,中交地产,-14.8733494496,★
002918,蒙娜丽莎,-14.8643053124,★
000920,南方汇通,-14.8504613027,★
600025,华能水电,-14.836327198,★
002495,佳隆股份,-14.8251006897,★
600737,中粮糖业,-14.8178783926,★
300444,双杰电气,-14.789666311,
300501,海顺新材,-14.7882673079,★
002224,三 力 士,-14.7771150324,★
600775,南京熊猫,-14.7763980725,★
603966,法兰泰克,-14.7720644974,★
002140,东华科技,-14.7661703059,★
002745,木林森,-14.7503015292,★
300555,路通视信,-14.7460390583,★
000622,恒立实业,-14.7293759032,
600250,南纺股份,-14.7290380369,★
300254,仟源医药,-14.7273239748,★
300622,博士眼镜,-14.7203169219,★
000915,山大华特,-14.7190558307,
600438,通威股份,-14.7020581857,★
603063,禾望电气,-14.6965572175,★
300051,三五互联,-14.6935954747,★
300655,晶瑞股份,-14.690248989,★
600200,江苏吴中,-14.6898225139,★
002740,爱迪尔,-14.6860188644,★
300360,炬华科技,-14.6835410089,★
603685,晨丰科技,-14.6789776406,★
300090,盛运环保,-14.6767832811,
