,ts_code,name,main_business,business_scope
2373,600277.SH,亿利洁能,"主要业务:医药,化工,生物生态,工程建设.",电力供应；自来水生产和供应，污水处理及其再生利用，其他水的处理、利用和分配；火力发电，其他电力生产；风力发电、太阳能发电；水污染治理、大气污染治理、固体废物治理、其他污染治理；节能技术推广服务；热力生产和供应；对采矿业、制造业、金融业、租赁和商务服务业的投资与管理；煤炭开采和洗选业；电石的生产和销售(分支机构经营)；建筑材料、化工产品(除专营)销售；经营本企业自产产品及相关技术的出口业务；经营本企业生产科研所需的原辅材料，机械设备，仪器仪表，零配件及相关技术的出口业务；经营企业的进料加工和“三来一补”业务；ＰＶＣ管材的销售；工程机械租赁；煤炭、化工技术咨询服务；煤矿机械设备及配件销售；煤炭销售。
2374,600278.SH,东方创业,"主要业务:自营业务出口,加工补偿贸易,内销,货运及代理.",自营和代理除国家统一组织或核定经营的进出口商品以外的商品及技术进出口业务，“三来一补”和进料加工、生物、医药、化工产品的开发、生产、销售，国际货运代理，实业和高新技术产业投资，对销贸易、转口贸易和服务贸易。批发(非实物方式)销售预包装食品(含冷冻冷藏、不含熟食卤味)，乳制品(含婴幼儿配方奶粉)。批发、零售：服装服饰、鞋帽、针织品、皮革制品、箱包、日用品。
2375,600279.SH,重庆港九,"主要业务:货物装卸,货运代理服务等.",许可经营项目：长江干线及支流省际普通货船运输(按许可证核定内容从事经营)，码头，港口旅客运输服务经营，在港区内从事货物装卸、驳运、仓储经营，港口机械、设施、设备租赁、维修业务经营。一般经营项目：商品储存(不含危险物品)，船舶修理，代办客货运输及中转业务，普通机械及船舶零部件的制造，物流配送(不含运输)，销售汽车(不含九座及以下乘用车)、电器机械及器材、化工原料及产品(不含危险化学品)、建筑材料(不含危险化学品)、橡胶制品、塑料制品、木材及制品、百货、工艺美术品(不含金饰品)，货物进出口(法律、法规禁止的不得经营，法律、法规限制的取得许可后方从事经营)，煤炭批发经营。(以上关于经营范围的文字表述以公司登记机关核准为准)
2376,600280.SH,中央商场,"主要业务:百货,食品,针织服装,五金交电化工等商品的零售,批发等.",日用百货、食品、卷烟、雪茄烟零售；保健食品、针纺织品、服装鞋帽、文体用品、体育用品、体育器材、一类医疗器械、机械设备、五金交电、电子产品、家用电器、家具、装饰材料、矿产品、建材、化工产品(不含危化品)销售；房地产开发、经营；电子商务；设计、制作、代理发布国内各类广告；停车场服务；高新技术产品的开发、生产、销售；场地租赁；自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品和技术除外)；物业管理；美容美发；室内娱乐活动。(依法须经批准的项目，经相关部门批准后方可开展经营活动)
2377,600281.SH,太化股份,"主要产品:氯碱系列,聚氯乙烯系列,焦炭及深加工,铂网.",化工设备管道防腐、保温、拆除、安装工程；研制、开发、生产、销售、化工产品及原料(除危化品)，化肥、焦炭，生物化工产品(除危化品)，精细化工产品(除危化品)；贵金属加工(除金银)；机械制造；化工产品来料加工(除危化品)；工业用水生产；液氯充装(以上经营范围仅限分公司使用)。服装加工；信息咨询；批发零售仪器仪表，五金交电，金属材料，钢材、建材(除木材)，磁材不锈钢制品；加工销售预拌商品混凝土；自营和代理各种商品和技术的进出口业务(国家限定、禁止进出口的商品及技术除外)。(以上需前置审批的项目除外；依法须经批准的项目，经相关部门批准后方可开展经营活动)
2378,600282.SH,南钢股份,"主要产品:宽中厚板(卷),棒材,线材,带钢,型钢等.主要业务:精品中厚板,优特钢长材的生产,销售及加工配送,同时从事能源环保,信息科技,电子商务,物流等业务.",许可经营项目：一般危险化学品：3类易燃液体；4类易燃固体、自燃物品和遇湿易燃物品；5类氧化剂和有机过氧化物；6类第1项毒害品(不含剧毒品，不含农药)；8类腐蚀品(所有类项不得储存)的批发。一般经营项目：黑色金属冶炼及压延加工，钢压延加工产品及副产品的销售；焦炭及其副产品生产；钢铁产业的投资和资产管理；钢铁技术开发和咨询服务；废旧金属、物资的回收利用；自营和代理各类商品及技术的进出口品业务；仓储服务；道路普通货物运输。
2379,600283.SH,钱江水利,"主要业务:水的生产,供应及水力发电.",经营范围：许可经营项目：无；一般经营项目：水力发电，供水(限分公司生产)，水利资源开发，水利工程承包，水产养殖，实业投资，经济信息咨询(不含证券、期货咨询)，旅游服务(不含旅行社)。
2380,600284.SH,浦东建设,"主要业务:市政基础工程,沥青路面摊铺,沥青砼销售,其他建筑材料销售.","道路、公路、桥梁、各类基础工程施工，设备安装,装饰装修工程施工，园林绿化工程，建材研制及生产，水利和港口工程建筑，房屋工程建筑，公路管理与养护，市政公共设施管理，工程准备，房地产开发经营，城市轨道交通工程，实业投资，高新技术开发，汽配、机械加工,国内贸易(除专项规定)，从事货物及技术的进出口业务，从事道路技术专业领域内的技术开发、技术转让、技术咨询、技术服务。"
2381,600285.SH,羚锐制药,"主要业务:中药橡胶膏剂,颗粒剂,酊剂,片剂,胶囊剂的生产和销售.",药品、保健用品、保健食品、消毒用品、医疗器械的生产、销售(凭证)；糖果、调味品、营养食品、食品添加剂的制造、销售；饮料制造、销售；体育用品制造、销售；日用化学产品(不含易燃、易爆危险品)制造、销售；日用杂品制造、销售；新产品、新技术的研究、开发与技术服务；自营本企业自产产品及相关技术的出口业务；自营本企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进口业务；进料加工，“三来一补”；信息咨询服务；对房地产、技术贸易、文化教育、广告及宾馆行业的投资。(依法须经批准的项目，经相关部门批准后方可开展经营活动)
2382,600287.SH,江苏舜天,"主营业务为商品流通,服装加工,化工仓储及现代金融服务业投资.",自营和代理除国家组织统一联合经营的16种出口商品和国家实行核定公司经营的14种进口商品以外的商品及技术的进出口业务；开展“三来一补”、进料加工业务；经营对销贸易和转口贸易，国内贸易(国家有专项规定的办理许可证后经营)，服装及纺织品的生产、加工。仓储，房屋租赁，室内外装饰，咨询服务，预包装食品兼散装食品、乳制品(含婴幼儿配方乳粉)的批发兼零售，生鲜类、初级农产品及副产品销售。许可经营项目：危险化学品的批发(限按许可证所列经营项目)；Ⅲ类医疗器械(不含体外诊断试剂，不含植入类产品及塑形角膜接触镜)(按《医疗器械经营企业许可证》核定范围内经营)。
2383,600288.SH,大恒科技,"主营业务:光机电一体化产品,信息技术及办公自动化产品,数字电视网络编辑及播放系统,半导体元器件.",光学、激光、红外元器件及设备、计算机软硬件、多媒体产品、办公自动化设备、医疗器械、精细化工及生物工程设备、音视频设备、通信导航产品、自动化控制设备、家用电器、电光源产品、高新技术产品的生产、开发、销售(国家有专项专营规定的除外)；商业、商品流通服务设施的建设的投资、经营；汽车(含小轿车)及配件的销售；机械、电子设备、黑色金属、仪器仪表、建筑材料、五金交电、化工产品及化工材料、轻工产品的组织生产、加工、销售、租赁、仓储运输。
2384,600289.SH,*ST信通,"主要业务:各类通信网络业务支撑系统,网络信息安全应用软件研发,生产,销售以及信息安全整体解决方案的实施,通信增值业务平台应用及服务.",电信增值业务运营。计算机软硬件、机电设备的开发、生产、销售及系统集成、技术咨询、技术服务、技术转让；通讯技术、网络信息安全技术和产品的研发、生产、销售及服务；无线网络规划设计及优化服务；通信设备、通信基站及配套设备、宽带网络产品的生产、制造、销售；国内贸易代理；室内装饰工程设计、施工；仓储服务；高速公路机电系统、城市智能交通系统的咨询、设计、施工、管理运营、维护；按批复从事对外承包工程业务；货物进出口、技术进出口；接受委托从事医疗企业管理、企业投资管理、企业投资咨询、资产管理；生物技术开发；营养健康咨询服务；销售医疗器械。
