code,name,past_5_p_change
002604,ST龙力,-2.36132125605
002089,新 海 宜,-2.35583220329
600820,隧道股份,-2.35535154355
603357,设计总院,-2.3508938763
601877,正泰电器,-2.34151305547
002505,大康农业,-2.33742983897
603638,艾迪精密,-2.3311220967
603113,金能科技,-2.32784027334
601718,际华集团,-2.3249069785
300134,大富科技,-2.31372426886
300148,天舟文化,-2.31053717279
300584,海辰药业,-2.30582610965
600184,光电股份,-2.30470791617
600155,宝硕股份,-2.30336954016
002233,塔牌集团,-2.30325445435
002132,恒星科技,-2.29270367802
002111,威海广泰,-2.28813841511
600502,安徽水利,-2.28527472773
000553,沙隆达Ａ,-2.28266260461
600284,浦东建设,-2.26579181956
600758,红阳能源,-2.26565512646
600795,国电电力,-2.26434264827
002824,和胜股份,-2.25306417715
603086,先达股份,-2.24196457175
002746,仙坛股份,-2.23909156882
600282,南钢股份,-2.23404686526
300609,汇纳科技,-2.22975740305
300077,国民技术,-2.21039815319
601228,广州港,-2.21022539404
300435,中泰股份,-2.20675493403
000544,中原环保,-2.20492102604
600734,实达集团,-2.190827539
300120,经纬电材,-2.18798177608
000883,湖北能源,-2.16787619359
000539,粤电力Ａ,-2.1620902656
002239,奥特佳,-2.1616222004
600681,百川能源,-2.15442723684
000501,鄂武商Ａ,-2.15157307819
000626,远大控股,-2.14740198817
600746,江苏索普,-2.13658278281
002677,浙江美大,-2.1337402317
600639,浦东金桥,-2.13052310323
002555,三七互娱,-2.11592682092
603386,广东骏亚,-2.11535763131
600623,华谊集团,-2.11480176224
600338,西藏珠峰,-2.1115691358
000615,京汉股份,-2.10705969549
601607,上海医药,-2.10456279199
600425,*ST青松,-2.10077345495
600825,新华传媒,-2.09593504
002708,光洋股份,-2.09336488394
601018,宁波港,-2.0904542632
300103,达刚路机,-2.05716756237
603012,创力集团,-2.05403716302
603677,奇精机械,-2.05351583969
600477,杭萧钢构,-2.05095734256
002575,群兴玩具,-2.04734460431
000717,韶钢松山,-2.04049512279
300731,科创新源,-2.02619827793
603208,江山欧派,-2.01433792023
300253,卫宁健康,-2.00969664472
600475,华光股份,-2.00850279278
000948,南天信息,-1.996170443
002728,特一药业,-1.98930404675
600399,抚顺特钢,-1.9696341912
002375,亚厦股份,-1.96537235107
002751,易尚展示,-1.96246185292
600468,百利电气,-1.95907273951
600033,福建高速,-1.95723244301
002327,富安娜,-1.95509767262
300553,集智股份,-1.95436256432
002679,福建金森,-1.9536349677
000088,盐 田 港,-1.95108070457
002042,华孚时尚,-1.94400807507
600287,江苏舜天,-1.94179742161
002221,东华能源,-1.9411368508
002651,利君股份,-1.93918682226
000032,深桑达Ａ,-1.93341414784
600340,华夏幸福,-1.92795198573
300056,三维丝,-1.92696436251
603779,威龙股份,-1.91657834989
002078,太阳纸业,-1.90785238154
300573,兴齐眼药,-1.90461872593
002502,骅威文化,-1.90128436681
601019,山东出版,-1.88777231086
600415,小商品城,-1.88294187899
002073,软控股份,-1.87343903475
600307,酒钢宏兴,-1.87162446558
600271,航天信息,-1.87067148262
600053,九鼎投资,-1.85440517909
600356,恒丰纸业,-1.85282291322
601611,中国核建,-1.8477088773
300720,海川智能,-1.84344795064
300691,联合光电,-1.83965243123
002121,科陆电子,-1.83913060453
000729,燕京啤酒,-1.83581742735
002532,新界泵业,-1.83457769905
600674,川投能源,-1.82959351092
000043,中航地产,-1.82846817036
600229,城市传媒,-1.82175890529
600446,金证股份,-1.82028846051
603978,深圳新星,-1.79502224756
300706,阿石创,-1.7791810232
603607,京华激光,-1.77213008898
600520,文一科技,-1.77094236535
300002,神州泰岳,-1.76686957388
000563,陕国投Ａ,-1.75643505539
601333,广深铁路,-1.74911041588
300168,万达信息,-1.74407412305
603429,集友股份,-1.7344789851
600900,长江电力,-1.72222876773
002358,森源电气,-1.72143475655
002772,众兴菌业,-1.71737089659
002481,双塔食品,-1.70931329063
002523,天桥起重,-1.70908794093
603168,莎普爱思,-1.70597154429
000700,模塑科技,-1.68778651099
002081,金 螳 螂,-1.68698320983
300275,梅安森,-1.68698271211
002913,奥士康,-1.68574297557
000715,中兴商业,-1.68368389321
600085,同仁堂,-1.68185548811
300665,飞鹿股份,-1.67618270602
000719,中原传媒,-1.67337540321
600533,栖霞建设,-1.66985305691
600881,亚泰集团,-1.66366398601
002059,云南旅游,-1.66091399299
603730,岱美股份,-1.64283243546
600548,深高速,-1.6366789093
601992,金隅集团,-1.63035393484
600080,金花股份,-1.62858063031
300721,怡达股份,-1.62644766239
600643,爱建集团,-1.61298585528
600393,粤泰股份,-1.61161016292
601139,深圳燃气,-1.60272942782
300515,三德科技,-1.59405374079
600575,皖江物流,-1.59214835269
002468,申通快递,-1.58740362561
600400,红豆股份,-1.57949669447
002768,国恩股份,-1.56671224011
600551,时代出版,-1.55323511833
603020,爱普股份,-1.54813255592
002262,恩华药业,-1.54062161675
300589,江龙船艇,-1.53008288304
002266,浙富控股,-1.52659953978
002656,摩登大道,-1.5242477084
002906,华阳集团,-1.51779702508
600479,千金药业,-1.51501978968
000928,中钢国际,-1.51077827535
000702,正虹科技,-1.50538612883
002223,鱼跃医疗,-1.50442692551
002259,升达林业,-1.5015270398
300692,中环环保,-1.49911037933
002588,史丹利,-1.49734290072
000711,京蓝科技,-1.49529735096
600757,长江传媒,-1.49481570625
603098,森特股份,-1.49195047922
000860,顺鑫农业,-1.49091652764
600578,京能电力,-1.49023714885
300669,沪宁股份,-1.48972155107
002763,汇洁股份,-1.48416743823
600459,贵研铂业,-1.48223202742
600893,航发动力,-1.46865113806
600696,ST匹凸,-1.46327795455
300382,斯莱克,-1.45881072806
300398,飞凯材料,-1.45879432061
300341,麦迪电气,-1.45434735791
000566,海南海药,-1.45139774057
603890,春秋电子,-1.45137609941
002337,赛象科技,-1.44966677466
603038,华立股份,-1.44755546616
002292,奥飞娱乐,-1.44475734349
603696,安记食品,-1.44141946172
000720,新能泰山,-1.43997050343
600780,通宝能源,-1.4342806528
002796,世嘉科技,-1.432614711
300315,掌趣科技,-1.43242185914
300212,易华录,-1.42622588849
603031,安德利,-1.42414302904
000591,太阳能,-1.42056870548
603387,基蛋生物,-1.41838384423
601636,旗滨集团,-1.41008824241
002707,众信旅游,-1.40867039834
600203,福日电子,-1.40759239567
000723,美锦能源,-1.40744648846
601949,中国出版,-1.40673886843
300658,延江股份,-1.3910522661
600798,宁波海运,-1.382266664
601727,上海电气,-1.37777558535
002683,宏大爆破,-1.37463355304
300391,康跃科技,-1.3726239594
000791,甘肃电投,-1.3653909868
603881,数据港,-1.36477779335
600022,山东钢铁,-1.36429519237
002868,绿康生化,-1.35990609318
600721,百花村,-1.35972516011
002625,光启技术,-1.35881009107
300380,安硕信息,-1.34567404326
600148,长春一东,-1.33783652857
000338,潍柴动力,-1.32995600477
002325,洪涛股份,-1.32612289988
600490,鹏欣资源,-1.32580917384
600075,新疆天业,-1.32294867869
002477,雏鹰农牧,-1.31971941649
300123,亚光科技,-1.31819052931
000688,建新矿业,-1.31689050812
000981,银亿股份,-1.31633693136
603421,鼎信通讯,-1.31597534296
000639,西王食品,-1.30850956273
002322,理工环科,-1.299359449
601007,金陵饭店,-1.29563262901
603612,索通发展,-1.29394902502
000698,沈阳化工,-1.29282085657
002803,吉宏股份,-1.2918211352
300712,永福股份,-1.29098235131
603131,上海沪工,-1.28700665641
002142,宁波银行,-1.2863583427
300593,新雷能,-1.2781275075
600744,华银电力,-1.277673939
600784,鲁银投资,-1.26868498292
601216,君正集团,-1.26009724627
002204,大连重工,-1.24844321973
002115,三维通信,-1.23769273298
600977,中国电影,-1.22625530048
601200,上海环境,-1.2159549044
000852,石化机械,-1.21345865441
000030,富奥股份,-1.21272669344
002635,安洁科技,-1.20973057941
600679,上海凤凰,-1.19846264118
002394,联发股份,-1.19767859107
300715,凯伦股份,-1.19215218668
000909,数源科技,-1.18972104292
603817,海峡环保,-1.17653347096
000157,中联重科,-1.16933317223
601717,郑煤机,-1.15737574635
600143,金发科技,-1.15380560811
300267,尔康制药,-1.1536142782
300703,创源文化,-1.14683179365
000759,中百集团,-1.14651785807
300419,浩丰科技,-1.14606570191
000429,粤高速Ａ,-1.14145972154
000925,众合科技,-1.1379513
603963,大理药业,-1.13500441832
603106,恒银金融,-1.12945884051
600641,万业企业,-1.12896936853
300399,京天利,-1.11989457757
603336,宏辉果蔬,-1.11839041053
603527,众源新材,-1.10104867745
002797,第一创业,-1.0896038071
601388,怡球资源,-1.0815824379
002443,金洲管道,-1.07231198885
600236,桂冠电力,-1.05708765096
603067,振华股份,-1.05614758627
603609,禾丰牧业,-1.05586936509
601116,三江购物,-1.05394152024
002442,龙星化工,-1.04668246616
600694,大商股份,-1.04075177719
002801,微光股份,-1.03833570373
000039,中集集团,-1.03769420999
000790,泰合健康,-1.03318546357
600936,广西广电,-1.02559970283
300531,优博讯,-1.02243282294
300302,同有科技,-1.02184232405
603181,皇马科技,-1.01896059245
002880,卫光生物,-1.01700904271
300295,三六五网,-1.01330277928
601111,中国国航,-1.01156083685
002254,泰和新材,-1.01141303612
002379,宏创控股,-1.01021377769
000936,华西股份,-1.00722223107
300688,创业黑马,-1.00136493596
000901,航天科技,-1.00037344268
300620,光库科技,-0.997723251139
000657,中钨高新,-0.994002492816
000833,贵糖股份,-0.991031012794
000416,民生控股,-0.986468616654
300113,顺网科技,-0.985717761517
300114,中航电测,-0.98073480958
600133,东湖高新,-0.972600402404
600090,同济堂,-0.971833286227
300335,迪森股份,-0.966687056461
002853,皮阿诺,-0.962547395195
600561,江西长运,-0.962114963096
600059,古越龙山,-0.959933688426
000779,三毛派神,-0.95233566062
600054,黄山旅游,-0.950596984231
000652,泰达股份,-0.948967012971
300649,杭州园林,-0.940570404157
000965,天保基建,-0.938506433992
000062,深圳华强,-0.934899512237
000096,广聚能源,-0.932918989226
000068,华控赛格,-0.930172441355
600824,益民集团,-0.92989082472
600654,*ST中安,-0.929664093148
603685,晨丰科技,-0.917843851448
002849,威星智能,-0.916516439875
002190,成飞集成,-0.915890496161
600211,西藏药业,-0.91280154584
603258,电魂网络,-0.909328081015
603818,曲美家居,-0.908093353535
300426,唐德影视,-0.907511837282
600766,园城黄金,-0.905955780507
002633,申科股份,-0.904620413518
300072,三聚环保,-0.899441608553
601588,北辰实业,-0.898767134481
600233,圆通速递,-0.893561075356
600807,天业股份,-0.888970719875
603886,元祖股份,-0.888688403563
300055,万邦达,-0.885283113212
603969,银龙股份,-0.8834572846
002004,华邦健康,-0.8819189632
600802,福建水泥,-0.881698596935
600699,均胜电子,-0.88004256749
300052,中青宝,-0.87876698503
603936,博敏电子,-0.874443921155
002598,山东章鼓,-0.873294542003
600611,大众交通,-0.864030674292
000011,深物业A,-0.86226212082
000993,闽东电力,-0.861635821582
002638,勤上股份,-0.856532803404
000905,厦门港务,-0.851549336331
300702,天宇股份,-0.850429014389
603839,安正时尚,-0.841350673254
600293,三峡新材,-0.841056915502
002740,爱迪尔,-0.838232668198
002605,姚记扑克,-0.837788540393
300563,神宇股份,-0.836525403736
603826,坤彩科技,-0.831553609783
002892,科力尔,-0.827610215985
002280,联络互动,-0.823730986086
600731,湖南海利,-0.823233966814
300536,农尚环境,-0.822731537891
300480,光力科技,-0.819453509935
600976,健民集团,-0.819177577578
000969,安泰科技,-0.8189346316
600295,鄂尔多斯,-0.815398274426
000815,美利云,-0.812099652933
002305,南国置业,-0.80848767273
603266,天龙股份,-0.80316561467
603909,合诚股份,-0.801892563172
600368,五洲交通,-0.792844480684
300530,达志科技,-0.787747455436
002790,瑞尔特,-0.783209782559
000554,泰山石油,-0.782004860941
603083,剑桥科技,-0.781765332921
600826,兰生股份,-0.781550832754
600266,北京城建,-0.77593218488
300336,新文化,-0.774908648924
002354,天神娱乐,-0.772488263081
600095,哈高科,-0.767858104
002210,飞马国际,-0.758332425413
002644,佛慈制药,-0.753298244888
002785,万里石,-0.747567401555
601872,招商轮船,-0.743386600916
300459,金科文化,-0.740237090252
002100,天康生物,-0.739212043705
603955,大千生态,-0.737413256307
600455,博通股份,-0.736446439053
300506,名家汇,-0.735693680317
002116,中国海诚,-0.733679832964
002098,浔兴股份,-0.732314659303
601107,四川成渝,-0.729431164879
603507,振江股份,-0.727939765068
002387,黑牛食品,-0.727910088015
000850,华茂股份,-0.727425146406
600863,内蒙华电,-0.724433044259
000042,中洲控股,-0.723843931864
300287,飞利信,-0.723193794278
600894,广日股份,-0.718549036454
002323,雅百特,-0.711759306038
600035,楚天高速,-0.698919
600202,哈空调,-0.697515333677
600612,老凤祥,-0.695439915204
002119,康强电子,-0.695436999611
603922,金鸿顺,-0.694842050598
002565,顺灏股份,-0.693031222658
600761,安徽合力,-0.688295064843
002560,通达股份,-0.68167612327
002603,以岭药业,-0.678409126
002498,汉缆股份,-0.678333729079
000422,湖北宜化,-0.675713728559
000667,美好置业,-0.668434314664
000957,中通客车,-0.66794846662
600741,华域汽车,-0.665210263958
600684,珠江实业,-0.660912250108
600390,五矿资本,-0.660427306584
002023,海特高新,-0.657571793059
300205,天喻信息,-0.657414711859
000848,承德露露,-0.65599649935
600011,华能国际,-0.655753652483
000785,武汉中商,-0.654338682522
601958,金钼股份,-0.65053944027
603727,博迈科,-0.649631544279
300499,高澜股份,-0.647511822744
002537,海联金汇,-0.646052617487
600346,恒力股份,-0.645634699262
300540,深冷股份,-0.643039243564
600381,青海春天,-0.642212746275
300446,乐凯新材,-0.635018013429
600765,中航重机,-0.623389369124
300071,华谊嘉信,-0.622523747558
603458,勘设股份,-0.620822514024
002458,益生股份,-0.616237282387
600363,联创光电,-0.61150772186
300288,朗玛信息,-0.60840179597
300551,古鳌科技,-0.60732992682
300732,设研院,-0.602631022942
300210,森远股份,-0.602422841
600572,康恩贝,-0.60006261724
300369,绿盟科技,-0.599570570236
600827,百联股份,-0.595713001533
000831,五矿稀土,-0.595036520536
601518,吉林高速,-0.594528524771
002438,江苏神通,-0.5943643679
000990,诚志股份,-0.590075692
300610,晨化股份,-0.589750206332
600933,爱柯迪,-0.582191959814
603025,大豪科技,-0.574891419312
300439,美康生物,-0.573396937876
603006,联明股份,-0.573229222265
002775,文科园林,-0.570943185968
300032,金龙机电,-0.569195073918
002526,山东矿机,-0.567477246764
002112,三变科技,-0.564909756717
300437,清水源,-0.553541104
002252,上海莱士,-0.551100556309
000587,金洲慈航,-0.551030621562
000666,经纬纺机,-0.540509982625
000665,湖北广电,-0.536841387098
600960,渤海活塞,-0.536486708004
600883,博闻科技,-0.535690941791
000027,深圳能源,-0.532428459532
600513,联环药业,-0.528188028083
300695,兆丰股份,-0.52773633813
601965,中国汽研,-0.524118891673
600529,山东药玻,-0.523493405068
000012,南 玻Ａ,-0.515758902312
600252,中恒集团,-0.506962127158
002318,久立特材,-0.498206184552
300521,爱司凯,-0.496976693307
002919,名臣健康,-0.496260275173
600648,外高桥,-0.495256189469
002870,香山股份,-0.492134634802
002817,黄山胶囊,-0.491174996246
300147,香雪制药,-0.478878423559
002522,浙江众成,-0.472139754899
300319,麦捷科技,-0.468984726952
600602,云赛智联,-0.468804064794
600640,号百控股,-0.467487848172
002215,诺 普 信,-0.461242889925
002514,宝馨科技,-0.455655057333
603316,诚邦股份,-0.449517967421
600369,西南证券,-0.449100864334
002691,冀凯股份,-0.431288452595
000902,新洋丰,-0.428833713662
002652,扬子新材,-0.42097588247
300647,超频三,-0.414123300547
600186,莲花健康,-0.410844505239
300534,陇神戎发,-0.406938202938
000893,东凌国际,-0.405098425
000584,哈工智能,-0.405030646159
603855,华荣股份,-0.402840014602
600975,新五丰,-0.402305416538
600305,恒顺醋业,-0.400746404006
000935,四川双马,-0.39957973093
002595,豪迈科技,-0.398588715579
002166,莱茵生物,-0.392370781089
600444,国机通用,-0.391959717241
600961,株冶集团,-0.390614481923
600021,上海电力,-0.384711631139
000800,一汽轿车,-0.380068960559
002412,汉森制药,-0.379689190321
600250,南纺股份,-0.379164024141
000421,南京公用,-0.377566966594
000419,通程控股,-0.376526822444
002165,红 宝 丽,-0.375286970495
000950,*ST建峰,-0.368928676197
603937,丽岛新材,-0.36858731047
601600,中国铝业,-0.360034702385
002745,木林森,-0.356185827417
000016,深康佳Ａ,-0.347765754523
300539,横河模具,-0.334324634681
002820,桂发祥,-0.330321501239
601515,东风股份,-0.328293934626
600098,广州发展,-0.327882824456
000410,*ST沈机,-0.319148657869
600111,北方稀土,-0.319065791704
300235,方直科技,-0.314334404677
000897,津滨发展,-0.31390832036
300111,向日葵,-0.308277072394
300422,博世科,-0.303822179256
002060,粤 水 电,-0.303321657318
603299,井神股份,-0.302975262438
601918,新集能源,-0.298264394398
000619,海螺型材,-0.2958203056
002877,智能自控,-0.292020102623
600618,氯碱化工,-0.288666969405
600017,日照港,-0.276539502909
300447,全信股份,-0.269964798195
300299,富春股份,-0.268412153527
300660,江苏雷利,-0.267191606043
002264,新 华 都,-0.264473005962
600291,西水股份,-0.25847354512
002034,旺能环境,-0.255667792307
600103,青山纸业,-0.252755123067
300411,金盾股份,-0.240561423481
300470,日机密封,-0.238545190653
603617,君禾股份,-0.234293515076
601008,连云港,-0.233789078497
300466,赛摩电气,-0.226863826312
600210,紫江企业,-0.225267220716
603639,海利尔,-0.224468969956
603979,金诚信,-0.220920836374
000598,兴蓉环境,-0.220551902434
600008,首创股份,-0.218272334307
300298,三诺生物,-0.212200167543
002275,桂林三金,-0.20695071815
002064,华峰氨纶,-0.206349807286
603668,天马科技,-0.203261910523
002400,省广股份,-0.202553936252
300096,易联众,-0.199306415902
000637,茂化实华,-0.194553073058
601199,江南水务,-0.191385832461
002319,乐通股份,-0.188362592112
002887,绿茵生态,-0.185939778766
603789,星光农机,-0.1821176299
000509,华塑控股,-0.180738912766
600550,保变电气,-0.180571232099
600452,涪陵电力,-0.174831030496
600117,西宁特钢,-0.173194770615
002195,二三四五,-0.173082949018
000504,南华生物,-0.169109820093
600509,天富能源,-0.165660656745
603580,艾艾精工,-0.165402169577
600604,市北高新,-0.158447948512
000811,冰轮环境,-0.155637479635
603322,超讯通信,-0.153884266227
600888,新疆众和,-0.153749229879
002729,好利来,-0.150890696105
603618,杭电股份,-0.148555672618
603063,禾望电气,-0.148427711343
002363,隆基机械,-0.143714906303
300622,博士眼镜,-0.143130878698
600767,*ST运盛,-0.139749900497
002274,华昌化工,-0.135184338896
300421,力星股份,-0.134099039268
300346,南大光电,-0.132681063372
000065,北方国际,-0.126194083067
600458,时代新材,-0.123732064962
600326,西藏天路,-0.122096597275
002075,沙钢股份,-0.121762062666
000822,山东海化,-0.116675847419
600861,北京城乡,-0.11481923729
002187,广百股份,-0.113391857634
300233,金城医药,-0.107527604133
300309,吉艾科技,-0.0985964941891
300248,新开普,-0.0967067393008
600343,航天动力,-0.0943738196058
603188,亚邦股份,-0.0907992790736
603303,得邦照明,-0.0898671230636
600079,人福医药,-0.0862751300661
600597,光明乳业,-0.0827208935852
600398,海澜之家,-0.0820858878455
300394,天孚通信,-0.0651334886097
603138,海量数据,-0.0563409515949
002810,山东赫达,-0.0464120209906
600771,广誉远,-0.0301653347833
300026,红日药业,-0.0148166854982
002345,潮宏基,-0.0132120286
002473,*ST圣莱,-0.0128166487138
000673,当代东方,-0.0116566306308
601005,*ST重钢,-0.0113121571474
600586,金晶科技,-0.00943094466579
600058,五矿发展,-0.00684066194986
600467,好当家,-0.00657552970367
002574,明牌珠宝,-0.00398026967121
002029,七 匹 狼,-0.00395937624568
002349,精华制药,-0.00322540779658
000875,吉电股份,-0.00302536225512
600312,平高电气,-0.002868635153
600461,洪城水业,-0.0027437330822
002235,安妮股份,-0.00123545722389
603126,中材节能,-0.000487643162439
600327,大东方,-0.000274145809898
603229,奥翔药业,0.000390942626494
600339,中油工程,0.00064328296614
600470,六国化工,0.000678168335067
600879,航天电子,0.00167772795201
601010,文峰股份,0.00180284922826
002226,江南化工,0.00198712806956
002333,罗普斯金,0.00201535144826
300332,天壕环境,0.00344629939333
601258,庞大集团,0.00445872924222
002104,恒宝股份,0.00461976189949
600168,武汉控股,0.00537623915808
300008,天海防务,0.00540103709601
601099,太平洋,0.005702847536
600297,广汇汽车,0.00616387680674
300028,金亚科技,0.00637004309971
603586,金麒麟,0.00709960091498
002026,山东威达,0.00730938867202
300507,苏奥传感,0.0107420663068
601789,宁波建工,0.0109131548804
600190,锦州港,0.0137996348539
600478,科力远,0.017165854332
600691,阳煤化工,0.0304873691979
002850,科达利,0.0338851110392
300485,赛升药业,0.0430925841571
000999,华润三九,0.0460541154864
300550,和仁科技,0.0471202580961
603566,普莱柯,0.0582054417909
300518,盛讯达,0.0598999336038
603803,瑞斯康达,0.0610238037866
300635,达安股份,0.0620649176032
002602,世纪华通,0.0625070440346
002529,海源机械,0.0628413604634
002599,盛通股份,0.0701677116021
000752,西藏发展,0.0705621513578
002617,露笑科技,0.070688682711
600392,盛和资源,0.0709374113786
600153,建发股份,0.0726282554
300538,同益股份,0.0747932212507
300445,康斯特,0.0767213317667
603918,金桥信息,0.0769099749105
603078,江化微,0.0797695772774
002219,恒康医疗,0.0850912537889
603882,金域医学,0.0854532385165
600012,皖通高速,0.0875042945994
603139,康惠制药,0.0908875329685
002808,苏州恒久,0.0978194499565
002457,青龙管业,0.100132365304
300177,中海达,0.102118085545
002563,森马服饰,0.105076779108
600727,鲁北化工,0.105928731084
002548,金新农,0.106525794929
300679,电连技术,0.107932106511
300490,华自科技,0.111615807279
000987,越秀金控,0.112639238673
300492,山鼎设计,0.115740757896
603026,石大胜华,0.116303100511
300662,科锐国际,0.120146902038
002586,围海股份,0.121426790292
300313,天山生物,0.121854682894
603901,永创智能,0.125067928558
000541,佛山照明,0.126966434422
600482,中国动力,0.130870664
000869,张 裕Ａ,0.134134249591
603030,全筑股份,0.137990199313
603737,三棵树,0.138044684818
600483,福能股份,0.139896436446
002771,真视通,0.139929991999
603708,家家悦,0.139952762886
300206,理邦仪器,0.140490628694
300131,英唐智控,0.141478902621
300258,精锻科技,0.142237388456
002300,太阳电缆,0.146825285335
600351,亚宝药业,0.148365339872
000851,高鸿股份,0.150166067859
000911,南宁糖业,0.153576767972
000038,深大通,0.153967032864
000923,河北宣工,0.154947892999
600510,黑牡丹,0.155049618937
600650,锦江投资,0.158528153986
603320,迪贝电气,0.161320311197
603656,泰禾光电,0.164478779011
002666,德联集团,0.16556228457
600891,秋林集团,0.167781327599
300082,奥克股份,0.169270547311
603665,康隆达,0.169683637209
002585,双星新材,0.170945409167
600783,鲁信创投,0.181458198752
002539,云图控股,0.184340462029
300533,冰川网络,0.185711126603
002582,好想你,0.188477439629
000404,华意压缩,0.192800782795
603389,亚振家居,0.193647961567
300696,爱乐达,0.195150212567
000985,大庆华科,0.19795775563
601900,南方传媒,0.19814444711
002317,众生药业,0.20072040019
000836,鑫茂科技,0.206992362843
300046,台基股份,0.207814537749
300174,元力股份,0.208366146277
300195,长荣股份,0.212149336158
002246,北化股份,0.213939950074
603090,宏盛股份,0.215761269696
603060,国检集团,0.216825766889
002316,键桥通讯,0.220060333878
002062,宏润建设,0.2226303176
300619,金银河,0.222851780145
002657,中科金财,0.227678035636
002757,南兴装备,0.234069865903
300552,万集科技,0.235465912648
601020,华钰矿业,0.240010687285
002133,广宇集团,0.240551551213
002774,快意电梯,0.243595826605
000880,潍柴重机,0.244022334692
603008,喜临门,0.249153027191
603313,梦百合,0.255322498632
603337,杰克股份,0.260409754506
002724,海洋王,0.263434469923
002014,永新股份,0.272828665032
603980,吉华集团,0.274756094368
600573,惠泉啤酒,0.276136209604
000839,中信国安,0.2787527404
002561,徐家汇,0.2797273966
600833,第一医药,0.286081698324
000428,华天酒店,0.287088269045
002828,贝肯能源,0.288973703189
600251,冠农股份,0.294211635485
300184,力源信息,0.295163038905
601969,海南矿业,0.299710287247
600176,中国巨石,0.305387923233
000961,中南建设,0.305829293327
603393,新天然气,0.309281672884
300678,中科信息,0.309870178035
300178,腾邦国际,0.312696205511
000526,*ST紫学,0.313654771226
600704,物产中大,0.316727295763
002440,闰土股份,0.320967739872
600839,四川长虹,0.322021025991
002531,天顺风能,0.322054155058
601158,重庆水务,0.323550589558
600770,综艺股份,0.324112230351
300615,欣天科技,0.328379357045
300420,五洋停车,0.333479326321
002753,永东股份,0.343314609047
300556,丝路视觉,0.345181426943
002397,梦洁股份,0.348323653573
600503,华丽家族,0.34937498506
000722,湖南发展,0.353867217739
002205,国统股份,0.354172718956
603729,龙韵股份,0.357100928785
600539,狮头股份,0.35830570351
002886,沃特股份,0.363851040806
603055,台华新材,0.364733735128
300359,全通教育,0.366473352931
600408,安泰集团,0.369585315337
300194,福安药业,0.376779188861
600329,中新药业,0.38202459903
002045,国光电器,0.384925221673
300100,双林股份,0.388676783401
000801,四川九洲,0.388968561623
002484,江海股份,0.392581800311
600723,首商股份,0.398825657245
603035,常熟汽饰,0.399453471649
601880,大连港,0.400629696752
000939,凯迪生态,0.404839671826
600099,林海股份,0.409535027088
603991,至正股份,0.412842661752
002157,正邦科技,0.415318378198
002639,雪人股份,0.415707782864
000650,仁和药业,0.416626253084
601366,利群股份,0.417425017374
002024,苏宁易购,0.418731451684
600361,华联综超,0.419104658173
600628,新世界,0.421188960877
002866,传艺科技,0.423477900243
001896,豫能控股,0.424819889922
002444,巨星科技,0.428082723979
002912,中新赛克,0.429929022959
600410,华胜天成,0.432290716424
300075,数字政通,0.432361133014
300228,富瑞特装,0.434364439938
603380,易德龙,0.436303301901
603758,秦安股份,0.439108790187
603888,新华网,0.439819498133
603896,寿仙谷,0.440188920043
600811,东方集团,0.444337319694
000545,金浦钛业,0.448020228286
002818,富森美,0.449865438571
600633,浙数文化,0.45087569537
603630,拉芳家化,0.452976654002
603225,新凤鸣,0.455245105608
600880,博瑞传播,0.455721477633
300185,通裕重工,0.459953051756
002169,智光电气,0.46002307073
002689,远大智能,0.4623239436
603919,金徽酒,0.469958463338
603159,上海亚虹,0.471588962044
600420,现代制药,0.474862562102
600707,彩虹股份,0.478156977924
000600,建投能源,0.48225220434
002093,国脉科技,0.488306913731
600300,维维股份,0.4904238688
600969,郴电国际,0.491406295088
603277,银都股份,0.492296419584
002189,利达光电,0.4948374716
300668,杰恩设计,0.508330037662
600776,东方通信,0.509592660309
600748,上实发展,0.512508880355
300084,海默科技,0.515854113382
002581,未名医药,0.518876166474
002811,亚泰国际,0.519675994806
300549,优德精密,0.52283046042
603589,口子窖,0.534740741058
300532,今天国际,0.534947446859
002241,歌尔股份,0.538397282032
300535,达威股份,0.538714556181
600676,交运股份,0.543281822854
300710,万隆光电,0.544773137197
000518,四环生物,0.545857679577
600817,*ST宏盛,0.547319045737
300698,万马科技,0.548312014418
600391,航发科技,0.549861475951
600108,亚盛集团,0.552039869112
002756,永兴特钢,0.556735138174
002542,中化岩土,0.5622445268
300623,捷捷微电,0.563571001723
603903,中持股份,0.563878588522
000627,天茂集团,0.5648849639
300652,雷迪克,0.57076990098
600178,东安动力,0.571448018835
000002,万 科Ａ,0.571572061402
002295,精艺股份,0.578609572346
603166,福达股份,0.579165749794
300596,利安隆,0.580511273256
600617,国新能源,0.581964029364
002855,捷荣技术,0.584448077429
600848,上海临港,0.595832560272
600285,羚锐制药,0.597218438746
002436,兴森科技,0.59991027461
600006,东风汽车,0.601832585072
002503,搜于特,0.60189626816
002611,东方精工,0.602160547038
000838,财信发展,0.602866320719
300580,贝斯特,0.604160882353
600219,南山铝业,0.606946891662
300108,吉药控股,0.613573830093
600777,新潮能源,0.614026701816
002620,瑞和股份,0.614623256747
002289,宇顺电子,0.61496333676
002063,远光软件,0.634138448877
001979,招商蛇口,0.63427815458
002723,金莱特,0.638452607642
603766,隆鑫通用,0.639342037609
000585,东北电气,0.640122999748
002576,通达动力,0.65495719968
300306,远方信息,0.656492366098
603041,美思德,0.656547661943
600629,华建集团,0.656814326672
