code,name,past_5_p_change
002682,龙洲股份,1.08654311691
000546,金圆股份,1.08776512473
600644,乐山电力,1.09103005194
300295,三六五网,1.09216621493
002093,国脉科技,1.09341514485
600603,广汇物流,1.09526925494
002494,华斯股份,1.09669008828
300696,爱乐达,1.09708695183
002665,首航节能,1.09763203532
002217,合力泰,1.09852996647
600113,浙江东日,1.09938429122
000869,张 裕Ａ,1.10336966883
603579,荣泰健康,1.10725980956
002319,乐通股份,1.11524186528
600814,杭州解百,1.11622638568
002195,二三四五,1.1194667147
002149,西部材料,1.12359565519
300538,同益股份,1.12631461505
002775,文科园林,1.12929368555
600422,昆药集团,1.13289803442
000046,泛海控股,1.14545846836
000017,深中华A,1.14572892264
603258,电魂网络,1.14736495831
300248,新开普,1.1479439554
603648,畅联股份,1.15086880566
603698,航天工程,1.15446125924
601616,广电电气,1.15585200115
600011,华能国际,1.1572437854
000534,万泽股份,1.15750769645
300302,同有科技,1.15820560223
600393,粤泰股份,1.16671739654
002572,索菲亚,1.16973961667
000811,冰轮环境,1.17043603896
002186,全 聚 德,1.17070832505
000801,四川九洲,1.1750683054
600815,*ST厦工,1.1790068955
002912,中新赛克,1.1827915375
601918,新集能源,1.18834200131
000008,神州高铁,1.18888775678
600543,莫高股份,1.18935705617
603616,韩建河山,1.19437035238
600429,三元股份,1.20004117914
600996,贵广网络,1.20333763388
600084,中葡股份,1.2070203957
601369,陕鼓动力,1.20837277083
603466,风语筑,1.21714331439
600723,首商股份,1.21775569842
603658,安图生物,1.21832270872
600719,大连热电,1.21861681844
603106,恒银金融,1.22793131039
603800,道森股份,1.23102519972
600888,新疆众和,1.23217929558
002393,力生制药,1.23332996637
600523,贵航股份,1.23383545418
300517,海波重科,1.23746558818
300346,南大光电,1.23851784366
603393,新天然气,1.24421484542
002330,得利斯,1.245498392
603158,腾龙股份,1.24992592788
600560,金自天正,1.25135285224
000096,广聚能源,1.25238426836
002304,洋河股份,1.25430832798
002884,凌霄泵业,1.25530903663
300100,双林股份,1.25539962281
000997,新 大 陆,1.25740984748
000829,天音控股,1.25836236798
600882,广泽股份,1.25876237097
603196,日播时尚,1.26241931466
000034,神州数码,1.26898397192
002182,云海金属,1.27201230995
603421,鼎信通讯,1.2762859825
000029,深深房Ａ,1.27637107313
000889,茂业通信,1.27789872792
300539,横河模具,1.28827874971
600202,哈空调,1.28872534433
600783,鲁信创投,1.28931002717
600695,绿庭投资,1.29143316111
002292,奥飞娱乐,1.29785678973
300702,天宇股份,1.30066653934
300439,美康生物,1.30125970395
300542,新晨科技,1.31477864274
300617,安靠智电,1.31718285565
600039,四川路桥,1.31909002648
600251,冠农股份,1.31975554479
603305,旭升股份,1.32177519875
002102,冠福股份,1.3225512376
002472,双环传动,1.32733369829
002041,登海种业,1.32800930601
002567,唐人神,1.3308219788
600805,悦达投资,1.33094738986
002813,路畅科技,1.3320250054
603667,五洲新春,1.33250899814
300658,延江股份,1.33366865812
300394,天孚通信,1.33629371529
002550,千红制药,1.33644610303
002781,奇信股份,1.33660127717
600301,ST南化,1.33991198213
603638,艾迪精密,1.34086348317
601233,桐昆股份,1.34447703647
600530,交大昂立,1.34491567432
603816,顾家家居,1.36129911823
000408,藏格控股,1.36137336328
600178,东安动力,1.36295473267
600367,红星发展,1.363623592
002620,瑞和股份,1.36472220103
603188,亚邦股份,1.36551460936
603300,华铁科技,1.36770549764
300359,全通教育,1.36795663772
002735,王子新材,1.37084716237
002418,康盛股份,1.37304453166
002825,纳尔股份,1.37718484998
002855,捷荣技术,1.37906521724
300507,苏奥传感,1.38212347588
600419,天润乳业,1.39016652266
300426,唐德影视,1.39766693042
002169,智光电气,1.4000232866
300622,博士眼镜,1.40146111052
300210,森远股份,1.40347086701
000893,东凌国际,1.40752878366
002880,卫光生物,1.41463968732
600091,ST明科,1.41924613364
300131,英唐智控,1.4192951823
603283,赛腾股份,1.42416637085
300094,国联水产,1.43552691998
300673,佩蒂股份,1.43582200548
601798,蓝科高新,1.43665956098
000980,众泰汽车,1.43813396123
300146,汤臣倍健,1.43865070195
002645,华宏科技,1.44149428599
002631,德尔未来,1.44262317623
600150,中国船舶,1.44454392082
000931,中 关 村,1.45199602813
601199,江南水务,1.4554563013
600981,汇鸿集团,1.45961384826
000403,ST生化,1.46802056464
002235,安妮股份,1.47036514221
000600,建投能源,1.4707004325
601608,中信重工,1.47321743407
300443,金雷风电,1.47874419772
000683,远兴能源,1.4791620754
300409,道氏技术,1.48247734612
002064,华峰氨纶,1.48371201079
000400,许继电气,1.49098259756
300345,红宇新材,1.49207310552
300211,亿通科技,1.49248393778
600159,大龙地产,1.49418500236
002344,海宁皮城,1.49422023791
603823,百合花,1.4946998836
300258,精锻科技,1.50167917623
300221,银禧科技,1.50276716153
603299,井神股份,1.50294850256
600721,百花村,1.51192779228
002080,中材科技,1.51479108957
603566,普莱柯,1.52338941383
002047,宝鹰股份,1.52450305957
000004,国农科技,1.52548750786
600592,龙溪股份,1.5263003466
600420,现代制药,1.52690290604
603365,水星家纺,1.52870053773
000687,华讯方舟,1.53776767409
600396,金山股份,1.5390076026
000514,渝 开 发,1.54546316837
002614,奥佳华,1.55512452462
600210,紫江企业,1.55677999216
603063,禾望电气,1.55981092095
300152,科融环境,1.56569815833
600862,中航高科,1.56663696299
600055,万东医疗,1.56950726135
000550,江铃汽车,1.57419407563
600777,新潮能源,1.57992135815
601519,*ST智慧,1.58366429659
002539,云图控股,1.59315174601
002126,银轮股份,1.59796309972
002671,龙泉股份,1.6025153237
000585,东北电气,1.60328238645
603360,百傲化学,1.60351072718
603067,振华股份,1.60544204366
002183,怡 亚 通,1.6082184618
300292,吴通控股,1.6125938206
002335,科华恒盛,1.61280369012
603035,常熟汽饰,1.61331576882
300348,长亮科技,1.61667033421
002225,濮耐股份,1.63084836884
300726,宏达电子,1.63861311164
300289,利德曼,1.64340772554
603123,翠微股份,1.64482043717
300665,飞鹿股份,1.65048899021
000038,深大通,1.65531283666
002050,三花智控,1.65546177921
002689,远大智能,1.65782559853
000078,海王生物,1.66614261634
601368,绿城水务,1.66939661767
300367,东方网力,1.6741066696
002242,九阳股份,1.67751542932
603022,新通联,1.68099390399
002291,星期六,1.68287951142
600317,营口港,1.68316612892
002868,绿康生化,1.68620034899
002574,明牌珠宝,1.69340598636
000547,航天发展,1.6935188016
002594,比亚迪,1.69418348868
000595,*ST宝实,1.70222042195
002300,太阳电缆,1.70911575979
603006,联明股份,1.72146395884
600831,广电网络,1.72209786473
002526,山东矿机,1.72505821147
002125,湘潭电化,1.72568469353
002653,海思科,1.73061016017
002542,中化岩土,1.7321593162
002587,奥拓电子,1.73221834287
000521,美菱电器,1.73359356386
603326,我乐家居,1.73472856517
002461,珠江啤酒,1.73503067652
300380,安硕信息,1.74068501242
002119,康强电子,1.7472957248
300736,百华悦邦,1.75060833959
603399,吉翔股份,1.75268576218
002833,弘亚数控,1.75611135138
300178,腾邦国际,1.75859032479
000930,中粮生化,1.7590571141
002705,新宝股份,1.75907310851
600774,汉商集团,1.7602694108
600736,苏州高新,1.76446603937
603829,洛凯股份,1.77335695977
600623,华谊集团,1.77533018306
600753,东方银星,1.78736565539
000100,TCL 集团,1.78936075
002022,科华生物,1.79216045305
300445,康斯特,1.79594168014
603758,秦安股份,1.79909672283
600199,金种子酒,1.80113712364
300400,劲拓股份,1.80421957736
300693,盛弘股份,1.80780450704
600759,洲际油气,1.81124769943
601258,庞大集团,1.81453943224
300189,神农基因,1.81746305862
000607,华媒控股,1.81981802779
000738,航发控制,1.82383100589
002465,海格通信,1.82823822468
000695,滨海能源,1.82886090721
002819,东方中科,1.83299182844
603101,汇嘉时代,1.83373743891
600687,刚泰控股,1.83544121114
600503,华丽家族,1.83722386282
000969,安泰科技,1.83911792027
000545,金浦钛业,1.84174895296
300336,新文化,1.84237082265
603938,三孚股份,1.84901400705
600306,商业城,1.85113278743
002816,和科达,1.85123634738
002782,可立克,1.85535906725
000423,东阿阿胶,1.85785201011
603015,弘讯科技,1.860890929
600993,马应龙,1.86103056339
000639,西王食品,1.86153831128
603856,东宏股份,1.86415199093
300176,鸿特精密,1.86509229189
000766,通化金马,1.86600097867
002024,苏宁易购,1.86838531926
600073,上海梅林,1.87459199086
600742,一汽富维,1.87497393939
300016,北陆药业,1.87566154768
600488,天药股份,1.87746850763
600221,海航控股,1.88614871163
000605,渤海股份,1.88824978832
300349,金卡智能,1.89085957604
300021,大禹节水,1.9000246412
002326,永太科技,1.90022056597
603721,中广天择,1.90295793739
603389,亚振家居,1.90353955852
603166,福达股份,1.90681073769
002033,丽江旅游,1.90904393262
601500,通用股份,1.91365250262
002832,比音勒芬,1.92010310561
000005,世纪星源,1.92211222951
600120,浙江东方,1.92237119388
603630,拉芳家化,1.92830761295
002166,莱茵生物,1.9361192526
000798,中水渔业,1.94206355452
000540,中天金融,1.94278856917
300601,康泰生物,1.94361362659
300181,佐力药业,1.94521320984
603615,茶花股份,1.94586099879
600119,长江投资,1.95212100568
002723,金莱特,1.95379105836
002552,宝鼎科技,1.95397009865
603077,和邦生物,1.96212813116
000767,漳泽电力,1.97107255364
002732,燕塘乳业,1.97578036536
000151,中成股份,1.98186968186
002876,三利谱,1.98889596317
000631,顺发恒业,1.99365449932
002635,安洁科技,1.99455484324
002798,帝王洁具,1.99590575835
002029,七 匹 狼,1.99840085987
000859,国风塑业,1.99854752512
600495,晋西车轴,2.00124760512
600169,太原重工,2.00422641277
000981,银亿股份,2.00446531008
000802,北京文化,2.0060751456
000589,黔轮胎Ａ,2.00718598
000530,大冷股份,2.00984377357
300599,雄塑科技,2.01002609143
000733,振华科技,2.01354648425
002790,瑞尔特,2.016699637
600969,郴电国际,2.01734972734
002566,益盛药业,2.03005990459
002247,帝龙文化,2.03021275918
300415,伊之密,2.03266013411
601880,大连港,2.03715996081
000058,深 赛 格,2.03772118412
300304,云意电气,2.03837101782
600094,大名城,2.04222938429
002811,亚泰国际,2.04239580572
000711,京蓝科技,2.04361862901
300310,宜通世纪,2.04420908031
002390,信邦制药,2.05112104521
000985,大庆华科,2.05609363822
603996,中新科技,2.06123713403
300306,远方信息,2.06285016164
000028,国药一致,2.06611077455
603838,四通股份,2.0692704432
600339,中油工程,2.06996849806
603588,高能环境,2.07844808407
002900,哈三联,2.08590978506
603118,共进股份,2.08640311838
002897,意华股份,2.09493086597
600880,博瑞传播,2.10071671581
000899,赣能股份,2.10074803265
300633,开立医疗,2.10348637795
002003,伟星股份,2.1122422418
000597,东北制药,2.11672383703
300377,赢时胜,2.12635868608
002134,*ST普林,2.13358328773
000777,中核科技,2.13757259378
002674,兴业科技,2.14243918282
002496,辉丰股份,2.14346002814
600763,通策医疗,2.1521435316
300096,易联众,2.15548463272
603099,长白山,2.16731966359
603037,凯众股份,2.16967225723
002779,中坚科技,2.17421643997
603036,如通股份,2.17543550215
000797,中国武夷,2.18000125119
002269,美邦服饰,2.1845228162
601118,海南橡胶,2.18456430726
600234,ST山水,2.18488781706
601599,鹿港文化,2.18504927621
300137,先河环保,2.18643986724
300284,苏交科,2.18868980916
002200,云投生态,2.19409872174
600336,澳柯玛,2.19790951325
000430,张家界,2.20122378048
600063,皖维高新,2.20813926506
002265,西仪股份,2.20881270402
600161,天坛生物,2.2106608793
601028,玉龙股份,2.21082227655
300123,亚光科技,2.21187419942
000739,普洛药业,2.21514505748
600198,大唐电信,2.21621282568
300399,京天利,2.22017935648
000513,丽珠集团,2.22686688097
600750,江中药业,2.22924503663
002852,道道全,2.26252799864
002023,海特高新,2.26339066294
300672,国科微,2.26604062651
600138,中青旅,2.26971774618
000635,英 力 特,2.27130341544
601100,恒立液压,2.27743794937
603618,杭电股份,2.28053230504
000565,渝三峡Ａ,2.28746890539
300532,今天国际,2.30048842059
600713,南京医药,2.30360432389
603367,辰欣药业,2.30573589969
601016,节能风电,2.30941483993
601011,宝泰隆,2.31127392504
002340,格林美,2.31847612903
300286,安科瑞,2.31960365825
300262,巴安水务,2.32117999374
601928,凤凰传媒,2.32686007791
002322,理工环科,2.33066410926
300386,飞天诚信,2.33180288267
300002,神州泰岳,2.3331587453
601900,南方传媒,2.33450128067
600079,人福医药,2.33563113887
300421,力星股份,2.33683064518
603985,恒润股份,2.33786229429
000919,金陵药业,2.34308562455
002530,金财互联,2.34440237248
002106,莱宝高科,2.34584288534
002763,汇洁股份,2.34661688015
002907,华森制药,2.34997906504
000680,山推股份,2.35347870079
600077,宋都股份,2.36225117854
300422,博世科,2.36390445207
300589,江龙船艇,2.36516690656
600052,浙江广厦,2.36599223005
600295,鄂尔多斯,2.37278562821
002444,巨星科技,2.37310034721
600660,福耀玻璃,2.37401015794
300393,中来股份,2.37487859991
002372,伟星新材,2.37810189739
300556,丝路视觉,2.38064226727
600579,天华院,2.38340983252
600838,上海九百,2.38344970677
000989,九 芝 堂,2.38390429252
000868,安凯客车,2.3872319749
603183,建研院,2.38818230646
000661,长春高新,2.39091279809
603928,兴业股份,2.3914399429
603050,科林电气,2.39410554903
603316,诚邦股份,2.40776260207
603076,乐惠国际,2.4087053998
300490,华自科技,2.41791553488
002131,利欧股份,2.42144699226
600975,新五丰,2.42491997751
300485,赛升药业,2.42531131586
002220,天宝食品,2.42665604347
600309,万华化学,2.42683088237
000752,西藏发展,2.42742467853
300698,万马科技,2.42828045387
300570,太辰光,2.42949678814
603585,苏利股份,2.43375113963
002516,旷达科技,2.43769491138
600006,东风汽车,2.44284612138
601113,华鼎股份,2.44426033234
600630,龙头股份,2.44715682564
600590,泰豪科技,2.44979357601
300048,合康新能,2.45498029875
300629,新劲刚,2.45861433415
600724,宁波富达,2.4594848804
603920,世运电路,2.46336650619
600303,曙光股份,2.47248244214
600386,北巴传媒,2.47782550386
300169,天晟新材,2.48409217042
002821,凯莱英,2.49276521466
300342,天银机电,2.4965908057
600704,物产中大,2.49686746036
001696,宗申动力,2.50003132823
603321,梅轮电梯,2.50030539699
603878,武进不锈,2.50133327685
600257,大湖股份,2.50245566714
000418,小天鹅Ａ,2.50480436021
603617,君禾股份,2.51136775219
300573,兴齐眼药,2.52305595375
603890,春秋电子,2.52332518884
002791,坚朗五金,2.52353482269
002636,金安国纪,2.52792346295
000836,鑫茂科技,2.52953547764
002038,双鹭药业,2.53482182231
002193,如意集团,2.53932050058
002145,中核钛白,2.53990112163
600859,王府井,2.5448529831
300631,久吾高科,2.54774235637
600146,商赢环球,2.55195460828
601366,利群股份,2.55845720243
002867,周大生,2.55867136847
600510,黑牡丹,2.56493050533
600335,国机汽车,2.56762939951
600675,中华企业,2.56790714101
002365,永安药业,2.57158033821
300712,永福股份,2.57647741063
600747,*ST大控,2.57686761281
300331,苏大维格,2.57904623684
603331,百达精工,2.58681929373
603908,牧高笛,2.59487880779
600105,永鼎股份,2.59640496547
603416,信捷电气,2.59739840411
300499,高澜股份,2.59943052456
002483,润邦股份,2.61042070166
603139,康惠制药,2.61715930311
603777,来伊份,2.62006295329
600380,健康元,2.62026747688
000159,国际实业,2.62072231989
600822,上海物贸,2.62096513389
300512,中亚股份,2.62377429562
300491,通合科技,2.62523097729
002298,中电鑫龙,2.62570236379
002615,哈尔斯,2.63341586892
300598,诚迈科技,2.63790498815
300004,南风股份,2.63828104326
603798,康普顿,2.64064424309
601579,会稽山,2.65475519645
603968,醋化股份,2.65702265156
600232,金鹰股份,2.65710135232
000599,青岛双星,2.658700512
300206,理邦仪器,2.65872645063
600220,江苏阳光,2.6608337239
002863,今飞凯达,2.6609333166
600850,华东电脑,2.66195711488
601208,东材科技,2.67142428883
002215,诺 普 信,2.67399331557
002482,广田集团,2.67770123392
002788,鹭燕医药,2.68062722493
300190,维尔利,2.68161297887
300288,朗玛信息,2.70196830012
002771,真视通,2.70218870238
300172,中电环保,2.70446914607
002805,丰元股份,2.70448920687
601677,明泰铝业,2.70856244461
603116,红蜻蜓,2.71283587291
000755,*ST三维,2.71815892159
000548,湖南投资,2.7206424938
300222,科大智能,2.72296600755
603085,天成自控,2.72345595232
002612,朗姿股份,2.72689639883
300467,迅游科技,2.7324856913
002294,信立泰,2.7351564522
300330,华虹计通,2.74092619786
601858,中国科传,2.75210590234
000762,西藏矿业,2.75403713605
002105,信隆健康,2.75898292555
300602,飞荣达,2.76322180851
300118,东方日升,2.77219281756
600141,兴发集团,2.77677089356
002205,国统股份,2.78257980626
002559,亚威股份,2.78554660818
000023,深天地Ａ,2.789230306
603345,安井食品,2.79231499825
603879,永悦科技,2.79668042766
002758,华通医药,2.79979297509
000913,钱江摩托,2.80368509468
002642,荣之联,2.8065380147
002588,史丹利,2.80722321451
000782,美达股份,2.80921744056
603078,江化微,2.80976935358
002395,双象股份,2.81325548482
002223,鱼跃医疗,2.8157273912
000428,华天酒店,2.81964228218
300392,腾信股份,2.82140006138
002063,远光软件,2.82183711081
002515,金字火腿,2.82375669934
300305,裕兴股份,2.82703072086
600366,宁波韵升,2.83062172309
600078,澄星股份,2.83100783772
603926,铁流股份,2.8345265349
603918,金桥信息,2.83509300188
603955,大千生态,2.84205578081
600732,ST新梅,2.84406865878
600166,福田汽车,2.84545314501
300455,康拓红外,2.84717518733
300009,安科生物,2.8482154662
600647,同达创业,2.85315661037
000953,*ST河化,2.85595567508
300275,梅安森,2.85685418585
300465,高伟达,2.85888290267
600570,恒生电子,2.8616270199
002351,漫步者,2.86791663253
300678,中科信息,2.86984032345
002793,东音股份,2.87239404653
002246,北化股份,2.87385812117
002849,威星智能,2.87455654605
002649,博彦科技,2.87659235647
300430,诚益通,2.88020768627
603881,数据港,2.88117604601
600865,百大集团,2.8812949184
603198,迎驾贡酒,2.88179412573
000523,广州浪奇,2.88397324781
000925,众合科技,2.8853877947
000810,创维数字,2.88676463826
600193,创兴资源,2.8879203323
603520,司太立,2.88985806725
002787,华源控股,2.89054251663
603018,中设集团,2.89258318161
002082,万邦德,2.89259456024
002850,科达利,2.89517371893
601999,出版传媒,2.91141046822
002495,佳隆股份,2.91448295406
002104,恒宝股份,2.91698567182
600277,亿利洁能,2.9170935061
002043,兔 宝 宝,2.92600671911
603886,元祖股份,2.92638239626
300620,光库科技,2.93022096081
002381,双箭股份,2.93246802091
600100,同方股份,2.93973387074
300243,瑞丰高材,2.94125128597
300019,硅宝科技,2.9457600798
601717,郑煤机,2.9503952636
603822,嘉澳环保,2.95996233747
600535,天士力,2.96278317734
300215,电科院,2.96333911933
603311,金海环境,2.96443275295
603599,广信股份,2.96969843502
000019,深深宝Ａ,2.97213152123
603882,金域医学,2.97330227865
000020,深华发Ａ,2.9769716758
600565,迪马股份,2.98032132703
002703,浙江世宝,2.98298439858
300270,中威电子,2.98479310094
300053,欧比特,2.98909429439
000906,浙商中拓,2.9899694646
300685,艾德生物,2.9947129622
002107,沃华医药,2.99571412271
002712,思美传媒,2.99576838945
603665,康隆达,2.99757940112
600986,科达股份,3.00501985055
600853,龙建股份,3.00588267238
000862,银星能源,3.00781888293
600980,北矿科技,3.00840121623
603508,思维列控,3.00979225148
300721,怡达股份,3.01146188206
000837,秦川机床,3.01207704962
002469,三维工程,3.01292544547
300592,华凯创意,3.01384457581
300314,戴维医疗,3.01474727469
600278,东方创业,3.0176464714
002618,丹邦科技,3.01780768788
603577,汇金通,3.02472462594
300396,迪瑞医疗,3.0289284817
000413,东旭光电,3.0341029912
300519,新光药业,3.03850174794
002208,合肥城建,3.0448420109
603239,浙江仙通,3.0480648633
300406,九强生物,3.04940883532
600242,中昌数据,3.0494500315
000099,中信海直,3.05269875074
002232,启明信息,3.06487386682
600106,重庆路桥,3.07152128995
002065,东华软件,3.07368257154
002284,亚太股份,3.07409432175
002389,南洋科技,3.07537710445
002549,凯美特气,3.07970548958
600526,菲达环保,3.08374908826
300201,海伦哲,3.08581299757
002309,中利集团,3.09385965144
600259,广晟有色,3.09526221753
600128,弘业股份,3.10241168048
002454,松芝股份,3.10286806208
603825,华扬联众,3.10553843012
300030,阳普医疗,3.11221877348
603129,春风动力,3.11532262414
600083,博信股份,3.11848155395
002796,世嘉科技,3.12677784947
300259,新天科技,3.12768580649
603127,昭衍新药,3.13364505041
002560,通达股份,3.15426200132
002273,水晶光电,3.1548153894
600213,亚星客车,3.16321488719
600195,中牧股份,3.16342198713
002730,电光科技,3.16964087464
000725,京东方Ａ,3.17357165016
300447,全信股份,3.17694890716
600262,北方股份,3.17993162392
300207,欣旺达,3.18016708755
600107,美尔雅,3.18655861707
002406,远东传动,3.18735662227
603277,银都股份,3.19115757205
300514,友讯达,3.19130188264
300253,卫宁健康,3.19402870256
002786,银宝山新,3.19419461444
300719,安达维尔,3.19698937663
002287,奇正藏药,3.19882139648
300329,海伦钢琴,3.20278201958
600288,大恒科技,3.20748351056
600305,恒顺醋业,3.20909456389
300195,长荣股份,3.20973301557
000555,神州信息,3.21036488861
603669,灵康药业,3.21054750412
600710,ST常林,3.21406199654
002707,众信旅游,3.21725801463
601163,三角轮胎,3.23423460492
300596,利安隆,3.23491848945
000727,华东科技,3.23802844071
000861,海印股份,3.23916640206
603003,龙宇燃油,3.23953418859
002290,中科新材,3.24426644142
600300,维维股份,3.25391052519
300281,金明精机,3.25396853982
603768,常青股份,3.25979332554
300185,通裕重工,3.26040790115
002558,巨人网络,3.26223964338
000519,中兵红箭,3.26415209117
603229,奥翔药业,3.26464722052
300652,雷迪克,3.27004569145
000551,创元科技,3.2728018545
300558,贝达药业,3.27760999985
300679,电连技术,3.28144102921
603980,吉华集团,3.28269494499
600712,南宁百货,3.28575217388
601226,华电重工,3.29424878419
300688,创业黑马,3.30248735857
600555,海航创新,3.31674795747
002593,日上集团,3.31685083048
601222,林洋能源,3.3223090241
002403,爱仕达,3.32575721446
600797,浙大网新,3.32961703409
000970,中科三环,3.33052320647
600467,好当家,3.33523602676
002647,民盛金科,3.33881251309
600751,天海投资,3.33976565205
300351,永贵电器,3.34155786906
603041,美思德,3.34303761882
600819,耀皮玻璃,3.34932193194
603811,诚意药业,3.34965632612
000682,东方电子,3.35869661665
603580,艾艾精工,3.36660119044
002835,同为股份,3.36881893316
300407,凯发电气,3.37043273239
002090,金智科技,3.37090768983
603690,至纯科技,3.37502937482
600276,恒瑞医药,3.37817798562
300690,双一科技,3.38054369699
603722,阿科力,3.38690300984
603159,上海亚虹,3.38773023353
600051,宁波联合,3.39017462764
600587,新华医疗,3.39032545033
002664,长鹰信质,3.39279524873
002877,智能自控,3.39528628818
300647,超频三,3.40104285993
600677,航天通信,3.4034464369
601777,力帆股份,3.40671259814
002909,集泰股份,3.4095391306
002513,蓝丰生化,3.41402161945
300615,欣天科技,3.42242947877
002154,报 喜 鸟,3.42790940848
002329,皇氏集团,3.43115507618
600595,中孚实业,3.43235699183
002869,金溢科技,3.43349083363
600633,浙数文化,3.43496842362
002693,双成药业,3.44428312456
600726,华电能源,3.44467731192
000712,锦龙股份,3.44856758964
600965,福成股份,3.45324945205
300654,世纪天鸿,3.45582070172
300339,润和软件,3.4580637059
600810,神马股份,3.46478209596
300058,蓝色光标,3.46627434295
002268,卫 士 通,3.4663807377
000900,现代投资,3.47433857587
603002,宏昌电子,3.47608860801
600375,华菱星马,3.47778189589
002535,林州重机,3.47881333799
603861,白云电器,3.48015370592
000681,视觉中国,3.48052654939
300162,雷曼股份,3.48876713605
002197,证通电子,3.49872209156
000976,华铁股份,3.50117297047
002446,盛路通信,3.5027254675
300334,津膜科技,3.50735294127
002888,惠威科技,3.50803503896
300057,万顺股份,3.51407936694
300706,阿石创,3.5142770487
603898,好莱客,3.52628266925
603701,德宏股份,3.5353989795
300709,精研科技,3.54277969907
603507,振江股份,3.54707668151
002360,同德化工,3.55339789208
603042,华脉科技,3.55644584352
603767,中马传动,3.56310739374
300150,世纪瑞尔,3.56648258344
002607,亚夏汽车,3.56946515688
002823,凯中精密,3.57302224076
600116,三峡水利,3.57499237843
002222,福晶科技,3.57697957748
300457,赢合科技,3.57903309068
603288,海天味业,3.57992550389
300321,同大股份,3.58156577344
002580,圣阳股份,3.58282149712
000887,中鼎股份,3.58692914643
002061,浙江交科,3.58944532747
603358,华达科技,3.59300277347
300623,捷捷微电,3.59358087718
000520,长航凤凰,3.59718543143
603055,台华新材,3.6010089467
300707,威唐工业,3.60869314391
603999,读者传媒,3.6096422057
002610,爱康科技,3.60980130091
002315,焦点科技,3.61201332567
600520,文一科技,3.61587724711
002218,拓日新能,3.61596398248
002328,新朋股份,3.61661093735
300643,万通智控,3.62737783398
300360,炬华科技,3.62954566185
000716,黑芝麻,3.64129697783
600486,扬农化工,3.64453306458
300001,特锐德,3.64561924564
600714,金瑞矿业,3.64598709022
600628,新世界,3.64854463703
600408,安泰集团,3.65336975666
002177,御银股份,3.65573709912
600702,舍得酒业,3.6572158766
002350,北京科锐,3.65753333115
000536,华映科技,3.65796965679
300528,幸福蓝海,3.66366102493
601126,四方股份,3.66470604792
002011,盾安环境,3.67407477567
002383,合众思壮,3.6742617452
300231,银信科技,3.67942403965
600418,江淮汽车,3.68043078046
300109,新开源,3.68091596247
002898,赛隆药业,3.68118582598
600987,航民股份,3.68726750907
002657,中科金财,3.69347621676
300608,思特奇,3.69482297555
300610,晨化股份,3.70083130705
603225,新凤鸣,3.70230389461
600388,龙净环保,3.70487422757
601799,星宇股份,3.70811547732
603369,今世缘,3.7081196927
600658,电子城,3.70939595617
603633,徕木股份,3.71217863298
603858,步长制药,3.71783201564
601929,吉视传媒,3.71983207462
000629,*ST钒钛,3.72009231929
002258,利尔化学,3.72183604427
300006,莱美药业,3.72925301834
000045,深纺织Ａ,3.72956771768
600791,京能置业,3.7317989671
000590,启迪古汉,3.74093440406
300125,易世达,3.74451453033
000903,云内动力,3.74555655746
002240,威华股份,3.74774006448
002196,方正电机,3.7490745042
002019,亿帆医药,3.75082084521
002391,长青股份,3.75387053979
300606,金太阳,3.75836050328
002724,海洋王,3.76921860953
002734,利民股份,3.76967644826
603023,威帝股份,3.7712213865
603458,勘设股份,3.7720178687
300077,国民技术,3.77377042652
603519,立霸股份,3.77464878102
300132,青松股份,3.77831596026
600272,开开实业,3.78667071602
600517,置信电气,3.78747481487
600337,美克家居,3.79867138587
300563,神宇股份,3.80293740284
300554,三超新材,3.80391603631
002401,中远海科,3.80616302406
603355,莱克电气,3.8075234264
002030,达安基因,3.81176867361
000917,电广传媒,3.81770870554
300417,南华仪器,3.81910423966
002013,中航机电,3.82336590191
600689,上海三毛,3.82471927041
000153,丰原药业,3.82503772567
300584,海辰药业,3.8255242403
603383,顶点软件,3.8264861009
300503,昊志机电,3.83058838552
002276,万马股份,3.83223405602
300350,华鹏飞,3.83265339953
002640,跨境通,3.83885874437
603168,莎普爱思,3.84176640524
603568,伟明环保,3.84994810951
600345,长江通信,3.8519874749
002308,威创股份,3.8563136417
002282,博深工具,3.85636677004
603707,健友股份,3.86385871239
603535,嘉诚国际,3.86849550076
300493,润欣科技,3.86914471225
002148,北纬科技,3.87035382711
600481,双良节能,3.87041479479
300496,中科创达,3.87469805526
002686,亿利达,3.87674144161
601311,骆驼股份,3.87935683171
002717,岭南园林,3.87986441815
000978,桂林旅游,3.88880941528
000856,冀东装备,3.89241451441
603330,上海天洋,3.89241743939
601339,百隆东方,3.89766513447
300160,秀强股份,3.89986523936
300112,万讯自控,3.90209430135
300460,惠伦晶体,3.90602370834
603298,杭叉集团,3.90778720418
600678,四川金顶,3.91159226152
300163,先锋新材,3.91387656953
603567,珍宝岛,3.92981053427
002441,众业达,3.93035674889
002637,赞宇科技,3.93129141872
600580,卧龙电气,3.93732306703
002866,传艺科技,3.93855360621
002800,天顺股份,3.94364509806
300316,晶盛机电,3.94713818702
603128,华贸物流,3.94917772979
300376,易事特,3.95192766389
002480,新筑股份,3.9529043073
002718,友邦吊顶,3.95525174998
600389,江山股份,3.95672124572
002243,通产丽星,3.95964937877
600436,片仔癀,3.96064380319
